pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age
3.0,1.1346227261911428,0.06,564.0,0.1776,5261.0,0.8370000000000001,7.8
12.4,2.424802725718295,0.3456678999999999,644.11,3.04,5549.0,0.81,7.813300000000001
10.5700688,0.3784364357202451,0.078,1190.0,0.03138,4930.0,0.8370000000000001,5.8
2.4,1.258460989610006,0.0,562.0,0.275,6089.0,0.94,2.5
2.69,1.1537315878891892,0.0,806.0,0.11248,5882.0,1.04,4.47
11.209,2.066862759472976,0.434,910.0,0.0871,5300.0,0.95,12.97
2.61,1.181727195378616,0.0,478.0,0.213,5615.0,0.766,0.5
2.63,1.175573329804238,0.0,876.0,0.069,5526.0,0.933,1.07
8.9672,0.4631048875545789,0.162,954.6,0.03769,4546.0,0.7279,11.97
1.67462172,1.617406082083277,0.37,1122.0,0.04878,5500.0,0.881,6.1
12.9,1.551808799597464,0.24293,668.01,1.16,5549.0,0.74,7.0943
13.7,0.6015799870344548,0.243,544.2,1.96,4982.0,1.3899999999999997,3.0
1.2,1.9387416595767009,0.0,999.0,0.103,6092.0,1.082,4.68
0.86,1.7732559976634952,0.0,1061.0,0.04304,5131.0,0.83,4.9
2.95,1.075002423028976,0.076648,353.5,1.8000000000000005,5549.0,0.1999999999999999,7.890000000000001
1.26,1.9242486522741336,0.0,1267.0,0.07109,6620.0,1.41,1.78
2.05,1.410986973710262,0.0094,889.0,0.13821,6256.0,0.96,4.5159
1.773,2.341805806147327,0.083,1187.0,0.04565,5495.0,0.929,5.6
2.42,1.252762968495368,0.0,907.0,0.065,5403.0,0.89,4.37
3.2,0.1222176327242492,0.0,1009.0,0.1189,5904.0,1.291,4.27
3.43,0.947789398933526,0.0,402.0,0.246,5036.0,0.7940000000000002,2.14
13.3,0.9669838461896731,0.195,632.2,1.2400000000000002,4910.0,1.5700000000000005,2.7
14.57167491,1.0612565021243408,0.025,1728.0,0.0561,6311.0,1.35,2.6
13.0,1.425515074273172,0.01,917.23,0.14,5751.0,1.21,3.2
13.6,0.6856189141391538,0.52,620.1310000000001,0.89,4962.0,0.78,6.0
1.7,1.601405740736836,0.1223,319.4,1.7800000000000002,5549.0,0.41,10.401
1.99,1.4398351280479205,0.0,937.0,0.049,5333.0,0.81,6.46
1.9,1.4350845252893227,0.0,440.6,0.0418,3395.0,0.2952,9.9
1.8,1.541159071680806,0.0,831.0,0.11151,5885.0,1.02,4.07
1.9,1.4011829736136412,0.039,1023.0,0.08422,5905.0,1.041,8.91
2.83,1.1118575154181305,0.0798,736.17,0.0531,3842.0,0.55,0.48
13.0,0.6026982656373852,0.0398,650.0,0.0731,4360.0,0.745,5.4
2.18,1.2237754316221157,0.25,723.0,0.0316,3707.0,0.519,2.7265
1.71,1.5933085305042167,0.0,562.8,0.1517,5413.0,0.89,4.136
2.332,1.7029282555214391,0.23,804.0,0.1237,5868.0,0.97,4.9
12.6,2.0731719286662407,0.214,327.12,2.148000000000001,5512.0,0.96,5.2
2.96,1.0715836162801904,0.0,1507.0,0.0421,5849.0,1.08,6.46
1.68023962,1.6114359150967734,0.0,881.0,0.0506,4996.0,0.7910000000000001,7.24
16.14096,0.3960879462955674,0.091,2061.0,0.0568,6801.0,1.4300000000000002,1.31
2.02,1.425515074273172,0.0,382.0,0.1139,4339.0,0.64,3.72
2.93,1.0784095813505905,0.0,860.0,0.059,5243.0,0.8539999999999999,1.78
2.1,1.3862943611198906,0.0,532.0,0.15932,5260.0,0.89,1.91
12.464,0.9162907318741552,0.0,1480.0,0.0334,5600.0,0.9300000000000002,8.0
2.04,1.4134230285081433,0.077,388.0,0.3625,5368.0,0.79,5.76
2.24,1.324418957401803,0.0,286.0,0.242,4508.0,0.635,2.9
2.70909809,1.1505720275988207,0.0,772.0,0.17871,5422.0,1.02,6.17
1.14,1.3862943611198906,0.0,935.0,0.05,5194.0,0.901,3.39
1.42,1.790091412127358,0.0,1098.0,0.0557,5660.0,0.95,4.07
3.71,0.8878912573524571,0.183,369.26,0.0876,3475.0,0.4299999999999999,2.0
1.98,1.4445632692438664,0.0,1654.0,0.2160699999999999,6089.0,1.09,3.31
13.15934334,0.8241754429663495,0.0,1544.0,0.03386,5691.0,0.9360000000000002,9.8
1.715,1.5912739418064292,0.0,1134.0,0.05511,5471.0,1.003,6.03
3.01,1.0577902941478543,0.0,774.0,0.1057,6096.0,1.15,3.24
2.97,1.068153081183401,0.0,466.0,0.3521000000000001,6168.0,1.16,2.95
4.002,1.068153081183401,0.0,1650.0,0.0456,5857.0,1.223,4.5
1.289,2.0360119837525,0.00086,696.3,0.01714,3317.0,0.312,4.0
1.97,1.449269160281279,0.0,703.0,0.0983,5569.0,0.9300000000000002,4.07
2.93,1.0818051703517284,0.0,522.0,0.20988,5888.0,1.03,3.55
1.732,1.9600947840472696,0.014,333.0,0.15135,3664.0,0.538,7.08
3.53,0.924258901523332,0.0,671.0,0.178,6248.0,0.8270000000000001,3.02
8.059,0.262364264467491,0.0493,984.0,0.1445,6150.0,1.129,5.3
10.8,0.3060130291365043,0.083,311.06,1.112,3734.0,0.51,0.44
12.21,1.269760544863939,0.0,1103.0,0.0565,5712.0,0.976,0.3
2.9,1.0885619528146082,0.0,890.0,0.064,5378.0,0.99,0.98
1.79,1.547562508716013,0.0,683.0,0.173,5812.0,1.038,1.41
2.24,1.324418957401803,0.03,291.0,0.563,5431.0,0.8840000000000001,7.2
2.73,1.1410330045520618,0.0,330.0,0.552,5655.0,0.95,4.17
13.1,1.2725655957915476,0.563,378.31,4.1,5671.0,1.35,5.679
2.483,1.3110318766193438,0.078,1735.0,0.03957,6210.0,1.247,1.9
4.41,0.76080582903376,0.2076,352.6,3.23,5549.0,0.69,8.189
2.28,1.308332819650179,0.0,573.0,0.1773,5508.0,0.9,4.27
2.46,1.2383742310432684,0.05,379.0,0.091,3656.0,0.426,5.506
11.93756445,2.2407096892759584,0.078,1213.0,0.0753,6020.0,1.165,4.4
5.31,0.0050870390485571,0.0,513.0,0.2149999999999999,5723.0,0.95,0.6
14.247,0.6004834956965259,0.0,1689.0,0.02648,5400.0,1.004,1.2
1.37,1.8309801823813363,0.0,704.0,0.0378,4184.0,0.5900000000000001,3.8
5.351,0.6360475885193725,0.2021,808.37,0.102,5643.77,1.0,6.604000000000001
4.73,0.712949807856125,0.2304,355.2,2.2,5549.0,0.4699999999999999,8.189
2.34,1.3376291891386096,0.0,661.0,0.123,5213.0,0.8,10.4
13.6,0.6861225656229808,0.13,573.3610000000001,1.04,5600.0,1.1,8.0
1.23,1.94876321803772,0.0,1321.0,0.06321,6417.0,1.3,2.04
8.92,0.3763795272130677,0.0,1111.0,0.05191,5582.0,1.04,4.47
1.63,1.8213182714696,0.0,998.0,0.0208,3842.0,0.614,4.6765
2.12,0.8754687373538999,0.0,870.0,0.091,6085.0,0.966,0.3
11.48920522,1.181727195378616,0.0,889.7,0.02793,3943.0,0.635,9.4
13.068,1.199964782928397,0.1,1017.0,0.0855,6090.0,1.05,2.5
1.84,1.5173226235262949,0.0,412.0,0.111,3682.0,0.593,2.88
3.04,1.0473189942805592,0.0,443.0,0.2899999999999999,5854.0,0.954,3.98
12.767051,1.2947271675944,0.028,1413.4,0.03493,5587.0,1.026,2.5
15.008851,0.6780335427498971,0.012,2043.0,0.02851,5940.0,1.289,4.3
15.9727975,0.461845441544272,0.047,1984.0,0.03559,6450.0,1.131,4.3
14.0,0.3900130035492427,0.34,629.2900000000001,0.86,5873.0,1.15,6.752999999999998
2.6,1.184789984909162,0.0,593.0,0.1148,4913.0,0.79,4.68
15.6926,0.5306282510621704,0.058,1600.0,0.0363,5650.0,1.02,8.0
0.7,1.6752256529721037,0.0073999999999999,1277.026,0.102,5050.28,0.8590000000000001,1.48
4.02,0.8285518175661483,0.11,912.0,0.0883,5679.0,0.958,6.0
2.11598626,1.3812818192963463,0.0,799.0,0.0924,5806.0,0.996,0.4
2.75,1.1346227261911428,0.0,595.0,0.286,6335.0,1.051,0.3
2.438,1.244154593958768,0.0996,943.2,0.102,5212.9,0.799,5.544
1.45,1.769854633840005,0.064,660.0,0.1257,5368.0,0.79,5.76
3.2732,0.9858167945227652,0.0,678.87,0.102,5134.0,0.87,1.719
14.4595851,0.1345308929576061,0.0,1456.0,0.0571,5936.0,1.215,4.4
1.13,1.9198594718553708,0.0109,533.0,0.102,3437.0,0.48,5.442
10.3,0.4762341789963716,0.128,742.0,0.03379,3713.0,0.6000000000000001,7.2
13.5,0.8064758658669486,0.13,627.7,2.24,4861.0,1.7800000000000002,1.88
2.639,1.0331844833456545,0.0425,737.0,0.14,5770.0,1.022,0.7
7.31,0.4649910874221912,0.152,517.692,0.102,5737.0,0.886,12.5
9.67,0.3442986728706769,0.0,986.0,0.0832,5995.0,1.09,3.55
1.22,1.9444805562457188,0.0,557.0,0.1186,4870.0,0.8,3.63
1.15,1.913977101952304,0.0,1448.0,0.0466,5893.0,1.04,3.55
1.41,1.7984040119467235,0.0,1791.0,0.0454,6120.0,1.251,3.39
1.60190793,1.66392609771817,0.0,555.0,0.1275,5093.0,0.8500000000000001,3.33
2.06,1.4036429994545037,0.055,957.0,0.0652,4593.0,0.6860000000000002,11.48
8.37,0.4027948795522855,0.12,809.0,0.0411,4575.0,0.7199999999999999,6.917000000000002
1.95,1.269760544863939,0.0,500.9,0.18041,4975.0,0.83,4.6162
3.36,0.9631743177730056,0.0928,606.0,0.102,5532.0,0.9300000000000002,8.761
0.637,1.62924053973028,0.04,340.0,0.0381,3195.0,0.162,6.757000000000001
1.7938153,1.5432981099295553,0.0,1000.0,0.04017,4974.0,0.8200000000000001,4.37
9.916,0.3350426438116185,0.1202999999999999,1213.76,0.102,6100.0,1.09,4.4642
2.40144286,1.2612978709452054,0.0,1004.9,0.0496,5499.0,0.9027,3.1
1.561,1.6900958154515549,0.0,1056.92,0.04011,5253.0,0.9,3.401
1.78,1.551808799597464,0.0,443.0,0.313,5666.0,0.876,12.88
2.41,1.252762968495368,0.0,451.0,0.0668,3641.0,0.528,4.2
2.22,1.33500106673234,0.0369,573.0,0.051,4385.0,0.684,4.384
1.12,1.9035989509835904,0.0,827.0,0.0656,5181.0,0.8200000000000001,5.13
2.36,0.3220834991691133,0.0,362.0,0.11796,4082.0,0.6599999999999999,3.09
12.251,0.7884573603642702,0.0,1342.0,0.02289,4790.0,0.779,13.2
14.0,0.3569748989477302,0.1,84.22,2.63,4051.0,0.679,6.2
12.2,0.2639015437863775,0.104,871.6049999999999,0.118,5919.87,1.08,3.226
14.1,0.3038014543316642,0.37121,644.966,3.49,5549.0,0.52,4.2403
2.4,1.258460989610006,0.0,697.0,0.0267,4094.0,0.54,4.17
1.29,1.8961194845522973,0.0,1685.0,0.031,6115.0,1.314,2.88
2.27904508,1.308332819650179,0.0,406.0,0.4161,5868.0,0.915,12.02
14.70618268,0.2374408560150342,0.072,1488.0,0.04856,6094.0,1.165,3.4
2.62,2.1041341542702074,0.22,469.0,0.1929999999999999,4869.0,0.776,0.2
13.069694,0.8437200390393196,0.009,1394.84,0.0293,5400.0,0.8920000000000001,7.0
2.77,1.128171090909654,0.0,576.0,0.2101,5816.0,1.02,4.17
5.33,1.169381359556317,0.18,1360.0,0.0581,5599.0,1.17,7.8
2.32,1.2919836816486496,0.0687,512.784,0.0591,4127.0,0.551,4.681
5.27,0.6450068052320104,0.026437,571.7,0.312391586,5884.0,1.097,6.92
13.7,0.6184236343640088,0.049,589.2,1.074,5025.4,1.5200000000000002,2.72
2.43,2.862200880929469,0.0,400.0,0.1593,4362.0,0.62,2.34
2.81,1.118414915964289,0.0,428.0,0.4382,5628.0,0.94,4.57
4.77,0.708035793053696,0.0,1217.0,0.0535,6125.0,1.15,3.09
2.46,1.235471471385307,0.31,395.58,0.089,3526.0,0.4699999999999999,3.538
13.4,0.9282193027394288,0.2385999999999999,174.53000000000003,2.46,5549.0,0.2899999999999999,5.922
9.75181321,0.3407487933884732,0.57,615.0,0.337,6341.0,1.287,1.41
13.2,1.0784095813505905,0.0796,891.7,0.238,6093.0,1.32,2.39
2.58,1.7047480922384253,0.0,613.0,0.0634,4413.0,0.6810000000000002,2.14
1.13,1.9095425048844383,0.0,687.0,0.03,3591.0,0.5,4.17
1.12,1.9035989509835904,0.0,1741.0,0.0219,5282.0,0.8200000000000001,4.47
2.34302132,1.986503546020567,0.0,581.75,0.117,5106.0,0.8207999999999999,4.7
13.2,1.0784095813505905,0.29771,64.25,3.32,5549.0,0.61,6.343
19.08889413,0.1345308929576061,0.101,1766.0,0.05387,6457.0,1.2980000000000005,2.88
1.7,1.599387576580599,0.0,907.0,0.1033,6037.0,1.07,3.47
1.72,2.203869120054888,0.0,2141.0,0.018,5596.0,0.9,11.0
1.68135,2.3374694948475474,0.0,1756.0,0.017016,5275.0,0.8200000000000001,1.8
2.48,1.269760544863939,0.0,619.9,0.1178,4975.0,0.83,4.4652
1.593,1.667706820558076,0.0155,1049.899,0.102,5789.0,0.7310000000000001,6.884
1.05,1.873339456220478,0.0,1042.0,0.0598,5659.0,0.98,4.68
12.811887,1.1631508098056809,0.14226,1557.0,0.0673,6400.0,1.3899999999999997,2.099
1.11948901,1.9050881545350584,0.0,957.0,0.0529,5473.19,0.96,0.5
5.77,0.5900064216404319,0.0,1437.0,0.0129,4677.0,0.76,4.47
15.80469,0.8850064418343887,0.0,1624.4,0.0521,6250.0,1.82,2.7
13.2,1.1600209167967532,0.0,125.0,3.71,5348.0,0.81,8.7
1.12,1.9035989509835904,0.0,1827.0,0.02571,5923.0,1.03,5.75
4.06,0.8197798314933114,0.2094,373.52,1.1,5549.0,0.28,6.81
3.42,0.9516578757114464,0.0,1251.0,0.069,6142.0,1.198,3.16
1.94,1.269760544863939,0.1002,533.0,0.1785,5266.0,0.798,8.1
2.88940836,1.091923300517313,0.0,694.0,0.1134,5619.12,0.99,5.7
2.17,1.355835153635182,0.0,844.0,0.0598,5312.0,0.87,4.57
6.97,0.487966329619908,0.2216,347.7,2.9600000000000004,5549.0,0.61,6.688
16.14096,0.2692634869277628,0.04,1630.0,0.0419,6304.0,1.5499999999999998,1.0
13.6,0.7030975114131134,0.2861599999999999,656.72,4.5,5549.0,0.7199999999999999,6.6913
10.5,0.3148107398400335,0.2630899999999999,659.5,1.449,5549.0,0.1929999999999999,5.1321
1.73,1.5810384379124025,0.0,908.0,0.044,4906.0,0.75,5.37
2.21,1.3376291891386096,0.0,805.0,0.0734,5074.0,0.8200000000000001,4.68
2.839553935,1.269760544863939,0.073,1049.8,0.06412,5911.0,1.06,4.3
3.29701268,0.8372475245337022,0.0,992.91,0.082,5631.0,0.9698,10.8
3.49,0.9360933591703346,0.0825999999999999,977.0,0.0602,5610.0,0.87,6.85
2.89459458,1.091923300517313,0.0,967.0,0.15865,6120.0,1.251,3.39
2.79,1.1216775615991057,0.22,445.334,0.079,3910.0,0.4699999999999999,4.70901
2.42,2.0373166153791646,0.0,635.0,0.0522,4385.0,0.64,3.63
2.45,1.2383742310432684,0.0,750.0,0.102,5532.0,0.958,3.3741000000000008
1.173,2.22086384402462,0.0,944.2,0.102,4975.0,0.7149999999999999,12.0
5.67,0.6010318916521397,0.24,450.24,0.287,4595.32,0.73,4.707000000000001
1.64,1.6389967146756448,0.0,618.0,0.152,5841.0,0.816,3.55
1.45,1.766441661243765,0.063,349.83,0.07879,3719.0,0.3899,8.047
2.607,1.269760544863939,0.0639999999999999,440.0,0.2621,5266.0,0.798,8.1
2.03,1.420695787837223,0.0,751.0,0.077,5329.0,0.867,2.19
1.923,1.4747630091074988,0.0,669.0,0.1463,5706.0,0.94,6.6
1.51,1.724550719534605,0.0,757.0,0.032,4321.0,0.592,4.42
14.1,0.3133498192003587,0.02,1292.6,0.04,5393.0,1.4700000000000002,0.25
14.0,0.3804891220379872,0.1386121,82.0,2.3,5549.0,0.51,6.428400000000001
13.9,0.4272265998896771,0.27,583.691,2.07,5879.0,1.14,8.5
5.59,0.6097655716208943,0.0,340.0,0.3091,4834.0,0.77,4.27
1.52955541,1.7101878155342436,0.0,643.0,0.10233,5083.0,0.8440000000000001,0.62
2.84,1.1085626195212777,0.0,1046.0,0.0452,5693.0,0.98,4.47
1.55,1.6974487897568138,0.0,728.0,0.048,4503.0,0.631,2.34
16.14093221,0.6703901934373291,0.1064799999999999,1828.82,0.102,6250.0,1.13,0.45
2.04,1.415853163361435,0.0,865.0,0.098,6012.0,1.02,4.0
5.05,0.76080582903376,0.057,767.0,0.0391,3980.0,0.646,7.1
1.14,1.9095425048844383,0.0,890.0,0.08654,5817.0,1.01,5.25
10.59248676,1.3762440252663892,0.079,701.4,0.0944,4899.0,0.863,7.6
11.57887706,2.143589361503588,0.346,251.0,0.8980000000000001,5191.0,0.889,8.8
19.50366,0.3074846997479606,0.0,1642.0,0.04613,6003.0,2.06,3.837600000000001
2.45,1.2383742310432684,0.0,850.0,0.062,5228.0,0.904,1.86
1.79,1.547562508716013,0.0,848.0,0.11,6209.0,1.088,6.61
14.01125,0.5068176023684519,0.24,1160.0,0.0904,5900.0,1.12,6.6
2.417,1.252762968495368,0.0898,990.9,0.102,5387.0,0.9370000000000002,8.112
7.6,0.4459670514174942,0.1888999999999999,979.0,0.094,5747.0,1.164,4.8637
2.67,1.1600209167967532,0.1352,577.2,4.27,5549.0,1.14,1.7856
4.92,0.4382549309311553,0.04431,335.0,0.102,6320.0,1.16,4.279
14.3,0.2382291887322506,0.0,347.0,1.92,4971.0,1.35,2.76
2.0,1.4350845252893227,0.07886,425.1,0.0727,3499.0,0.4569999999999999,5.475
2.78,1.1249295969854831,0.078,653.0,0.04771,4140.0,0.63,0.12
1.32,1.871802176901592,0.0,1453.0,0.04004,5908.0,1.08,5.01
5.06645928,0.8754687373538999,0.119,1185.0,0.0986,6260.0,1.246,3.4
1.56,0.0449733656427311,0.0,371.0,0.116,4252.0,0.549,2.88
3.05,1.0473189942805592,0.12,911.5,0.1192,5778.33,0.986073,9.68
6.00434637,0.5675839575845996,0.0,298.0,0.6785000000000001,5644.0,0.981,0.5
3.54,0.4446858212614457,0.0,367.0,0.102,6320.0,1.16,4.279
2.839553935,1.269760544863939,0.28,458.5,1.7600000000000002,4962.0,0.78,6.7
4.7,0.7178397931503169,0.34,793.8,0.1407,5752.92,1.105215,5.6
2.37,1.0188473201992472,0.0,502.0,0.08347,4385.0,0.64,3.63
1.6,1.66392609771817,0.0,957.0,0.0177,3934.0,0.56,3.24
1.71,0.173953307123438,0.0,1090.0,0.037,5243.0,0.8539999999999999,1.78
13.7646283,0.5822156198526637,0.18,1539.0,0.0505,6190.0,1.088,5.5
13.2,1.085189268335969,0.48,355.24,2.37,6254.0,1.2800000000000002,3.12
2.64,1.547562508716013,0.164,1360.0,0.0763,6047.0,1.1069999999999998,6.0
0.86,1.7732559976634952,0.0,2335.0,0.01824,5839.0,0.99,3.89
12.8,1.776645831418007,0.2987,619.11,2.09,5549.0,0.63,6.8583
13.7,0.5810976767513224,0.18784,61.42999999999999,1.85,5549.0,0.3399999999999999,6.8287
2.67,1.1631508098056809,0.0,377.0,0.5545,6095.0,1.15,3.24
4.86,0.6981347220709844,0.2269,362.7,4.0,5549.0,0.6000000000000001,8.189
10.42435205,2.734367509419584,0.112,860.0,0.112,5651.0,1.041,5.9
2.3,2.079441541679836,0.0,329.0,0.257,4426.0,0.745,6.6
18.05766791,0.151862349309246,0.304,1818.0,0.04042,5872.0,1.2970000000000002,3.9
1.75,1.5686159179138452,0.0,560.0,0.1,4984.0,0.7060000000000001,1.82
1.73,1.5810384379124025,0.0,1101.0,0.06753,6261.0,1.21,2.75
2.64809498,1.169381359556317,0.0,629.38,0.102,5185.0,0.8348469999999999,5.432999999999999
8.68,0.3873011374804932,0.0,413.0,0.2607,5172.0,0.86,4.68
0.755,2.772588722239781,0.099,615.0,0.139,5357.0,0.79,7.6
15.02006,0.264669298142708,0.33,1312.0,0.04753,5644.0,0.964,9.0
4.79,0.7030975114131134,0.0342,469.09,0.0399,3500.0,0.295,4.3
2.62,1.1786549963416462,0.0391,850.0,0.102,5869.0,0.94,8.79
9.11,0.6471032420585385,0.12,524.0,0.1796,5370.0,0.96,1.8
1.59,1.6695918352538477,0.0,1040.0,0.054,5852.0,0.982,6.03
1.92,1.4770487243883548,0.06,431.0,0.1195,4057.0,0.62,0.79
1.47,1.752672080520008,0.0,958.98,0.0596,5441.0,0.9,4.483
13.663771,1.791759469228055,0.017,1620.0,0.046,6041.0,1.32,0.69
1.6,1.66392609771817,0.0,1256.0,0.0344,5635.0,0.94,4.47
2.56,1.199964782928397,0.0,827.0,0.105,6064.0,0.969,3.39
18.38272835,0.173953307123438,0.0,1991.0,0.048,7437.0,1.6000000000000003,0.03
13.4,0.904218150639886,0.2,359.25999999999993,3.27,5955.0,1.27,2.31
1.17,1.927164106234258,0.04,177.0,0.432,3755.0,0.544,4.0
9.6397234,0.2851789422336624,0.13,929.0,0.0654,5271.0,0.939,3.8
9.16894621,0.636576829071551,0.0,995.3,0.0888,5995.0,1.142,0.035
1.28,1.9035989509835904,0.0,1069.0,0.068,6003.0,0.929,4.37
12.22899794,0.9555114450274363,0.0,1264.0,0.0675,5706.0,1.186,5.4
3.16305828,1.01160091167848,0.0,501.0,0.35722,5808.0,1.058,7.76
5.04,1.269760544863939,0.0,850.0,0.0409,3540.0,0.56,0.0093
1.73,2.694627180770069,0.0,488.0,0.074,3767.0,0.58,3.15
0.89,1.790091412127358,0.0,1616.0,0.04218,6170.0,1.21,2.57
4.26,0.8837675401685949,0.0,1445.0,0.049,6241.0,1.2,1.0
1.34,1.854734268389444,0.0,1159.0,0.09744,6296.0,1.22,2.51
2.85,1.1052568313867783,0.0,815.0,0.14,5918.0,0.842,12.3
1.22,1.9444805562457188,0.0,669.0,0.0468,4224.0,0.609,13.9
12.50922246,0.6523251860396903,0.045,1364.0,0.0896,6270.0,1.4199999999999997,2.51
1.25,1.9329696377795784,0.0,1305.0,0.05202,6079.0,1.05,4.37
5.09,1.258460989610006,0.091,1493.0,0.0633,5940.0,1.323,3.71
2.24,1.324418957401803,0.0,686.0,0.104,5615.0,0.766,0.5
3.05774442,1.043804052173115,0.0,684.0,0.1637,6244.0,1.069,0.4
10.76062147,0.6312717768418579,0.0,994.0,0.044,4774.0,0.8,7.367999999999999
12.7,1.912501086924184,0.118,176.32999999999998,4.55,4769.0,1.75,9.15
12.32987877,0.5538851132264376,0.0,1146.0,0.0441,5600.0,0.995,3.28
2.0,1.7749523509116738,0.0,1165.0,0.0447,5345.0,0.972,10.0
5.24,0.2700271372130601,0.037,827.0,0.11956,5803.0,1.125,8.91
3.05,1.0473189942805592,0.0,1351.0,0.0593,6846.0,1.54,1.48
2.91,1.269760544863939,0.21,440.0,0.387,5592.0,0.9300000000000002,10.0
2.28372556,1.3056264580524355,0.0,391.0,0.0903,3732.0,0.515,1.03
13.9,0.4668737362368079,0.042,335.24,2.971,6125.0,1.076,4.802
2.69,1.1537315878891892,0.0,616.0,0.1194,5177.0,0.9,4.9
4.17,0.8020015854720274,0.0,830.0,0.1021,6122.0,1.041,0.78
1.677,1.6134299337036375,0.1237,671.626,0.102,5335.0,0.813,8.094
13.9,0.4459670514174942,0.02,1298.636,0.1539999999999999,6255.0,1.29,2.9
2.87,1.0986122886681096,0.0,520.0,0.32,6080.0,1.2,0.53
3.27,0.9858167945227652,0.0,541.0,0.179,5672.0,0.99,4.47
1.01,1.854734268389444,0.0551,612.1800000000001,0.102,3489.0,0.221,3.361
14.392,0.2468600779315258,0.123,1458.0,0.0577,6120.0,1.284,2.5
2.34,1.2809338454620645,0.2206999999999999,675.25,1.305,5549.0,0.219,8.355
1.2,1.9387416595767009,0.114032,1207.4699999999998,0.102,4114.0,0.565,4.246
3.89,0.8501509293696101,0.25,436.36800000000005,0.176,4010.0,0.62,5.1305
5.4539,1.091923300517313,0.103,434.0,0.6679,6047.0,1.212,6.03
8.18,0.4127716832906025,0.04,426.0,0.7210000000000001,5854.0,1.247,3.89
2.43,1.247032293786383,0.011,707.0,0.0331,3752.0,0.517,4.805000000000001
3.8,0.8671004876833832,0.0,364.0,0.4029,5403.0,0.89,4.37
1.31,1.269760544863939,0.0,750.0,0.0553,4925.0,0.69,7.0
1.46,1.7613002617433464,0.0,1164.0,0.0221,4433.0,0.7,3.55
5.7,1.269760544863939,0.0,850.0,0.102,5428.0,1.01,0.045
1.25,1.9329696377795784,0.0,1194.0,0.076,6090.0,1.299,3.09
2.03,1.3806165226587246,0.033,789.0,0.08,6312.0,1.139,2.59
12.5,0.258510695151501,0.05,341.2,1.22,3734.0,0.4979999999999999,3.066
2.995,0.4510756193602167,0.031,540.0,0.2132,5348.0,0.81,8.7
16.06246934,0.4555243079809012,0.03,1759.0,0.03552,6180.0,1.256,1.09
3.38,0.9631743177730056,0.0,875.0,0.132,6165.0,1.189,3.39
1.39109603,1.8115620965242347,0.0,613.0,0.0413,3871.0,0.573,3.9
3.58,0.9815318811107804,0.0,515.0,0.257,5711.0,0.818,13.18
12.8,1.769854633840005,0.501,213.0,2.353,5987.0,1.04,2.16
19.83989584,0.0582689081239757,0.0,1763.0,0.03319,5966.0,1.082,5.5
4.19,0.7975071958841881,0.0,888.0,0.0719,5943.0,1.1,3.55
0.54,1.269760544863939,0.0,578.0,0.0929,4925.0,0.69,7.0
0.96,1.827769906751088,0.008,1161.79,0.102,4752.0,0.7109999999999999,8.443999999999999
1.54,1.8906825087274528,0.02,1009.0,0.102,5277.0,0.74,8.235
1.65,1.631199404215613,0.0,1116.0,0.044,6053.0,0.994,1.41
11.209,0.3400373027857091,0.258,1030.0,0.10356,6154.0,1.188,1.43
2.19,1.3454723665996355,0.0,182.0,1.1218,4736.0,0.6599999999999999,5.01
3.14,1.0188473201992472,0.0,407.2,0.0997,3707.0,0.519,3.16
1.57,1.6845453849209058,0.0,359.0,0.1228,3757.0,0.581,6.0
1.75,1.5686159179138452,0.0,705.0,0.183,6088.0,0.922,11.75
16.8135,0.1484200051182732,0.0,1340.0,0.0519,6000.0,1.08,3.96
1.13,1.9095425048844383,0.0,962.0,0.04,4997.0,0.825,0.79
5.98,0.5698489642154517,0.1618,1710.0,0.102,5762.0,1.02,7.959999999999999
0.86,1.7732559976634952,0.0073999999999999,1668.5,0.102,5500.0,0.911717,2.978
15.48,0.412109650826833,0.0,1648.0,0.0485,6351.0,1.209,3.2
3.309,0.8754687373538999,0.0789,530.9,0.029322,3297.0,0.3040999999999999,5.5
1.54732469,1.6974487897568138,0.0,885.0,0.0525,5431.0,0.8019999999999999,2.6169999999999995
2.82472883,1.1118575154181305,0.0,957.0,0.0781,6063.0,1.079,0.3
2.87,1.0986122886681096,0.2,473.947,0.063,4021.0,0.57,2.303
3.87,0.9555114450274363,0.057,243.0,0.633,5100.0,0.841,2.0
11.780659,1.410986973710262,0.18675,1401.0,0.07229,6202.0,1.3169999999999995,3.02
2.98467257,1.0647107369924282,0.0,1008.0,0.0996,6474.0,1.148,1.8159
2.839553935,1.269760544863939,0.0,336.88,0.102,3472.0,0.451,1.306
14.011,0.3364722366212129,0.0,1702.0,0.0434,5950.0,1.14,3.1
2.7,1.1505720275988207,0.0,810.0,0.25764,6101.0,1.41,3.24
2.24,1.3217558399823195,0.081,675.018,0.1784,5576.0,1.046,7.3
2.734,1.269760544863939,0.19,435.0,0.0578,3370.0,0.397,3.08101
2.668,1.1631508098056809,0.45,331.0,0.11283,3660.0,0.496,2.768
0.86,1.7732559976634952,0.0,515.0,0.0929999999999999,4498.0,0.635,13.9
12.66617,0.5376622777195503,0.0,1140.0,0.03925,5230.0,1.04,3.7
2.56948149,1.1969481893889715,0.003,903.8,0.102,5757.0,1.047488,2.405
12.27383387,0.1527210870176639,0.0,1295.0,0.0743,5975.0,1.254,3.8
