pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,st_teff,st_lum,st_rad,st_mass,st_age
TOI-4087 b,TOI-4087,13.04725353,232.01473711,0.57,0.0,1458.0,753.8999999999999,3.1774835,0.04469,6060.0,0.17609,1.112,1.178,0.8
TOI-411 b,HD 22946,1.362,13.71,18.96,0.126,1241.0,495.1390000000002,4.040295,0.05727,6169.0,0.20919,1.117,1.098,2.5
TOI-411 c,HD 22946,2.328,9.72,3.1500000000000004,0.16,931.0,156.75000000000006,9.573083,0.1017,6169.0,0.20919,1.117,1.098,2.5
TOI-4137 b,TOI-4137,13.57407563,457.6729060800001,1.01,0.0,1570.0,1013.0000000000005,3.801612200000001,0.05222,6202.0,0.43933,1.438,1.3130000000000002,2.1
TOI-4145 A b,TOI-4145 A,13.30506009,136.66621501000006,0.32,0.0,1074.0,222.99999999999997,4.0664428,0.04823,5281.0,-0.28735,0.8590000000000001,0.905,4.7
TOI-4153 b,TOI-4153,16.11851425,365.50266805,0.477,0.039,1669.0,1212.0071999999998,4.6174141,0.06311,6860.0,0.71349,1.6049999999999998,1.572,0.4
TOI-4155 b,TOI-4155,3.21,10.4,1.73,0.0659999999999999,1255.0,586.7619999999998,3.320729,0.102,5724.0,0.0658,0.95,1.16,2.2161
TOI-4184 b,TOI-4184,2.43,6.48,2.48,0.047033,412.0,4.8,4.901980400000001,0.0336,3238.0,-2.2644,0.2347,0.2109,6.7
TOI-4201 b,TOI-4201,13.67495645,788.2144493600003,1.82,0.041,725.0,45.2,3.5819193999999994,0.04,3794.0,-1.11919,0.63,0.61,1.4
TOI-421 b,TOI-421,2.64,6.7,2.040038,0.13,922.0,154.57000000000005,5.197576,0.0554,5291.0,-0.26777,0.866,0.833,10.9
TOI-421 c,TOI-421,5.09,14.100000000000003,0.5899569999999998,0.19,635.0,34.31999999999999,16.067541000000002,0.117,5291.0,-0.26777,0.866,0.833,10.9
TOI-4214 b,TOI-4214,10.68215861,165.27077164000002,0.74,0.17,1642.0,1209.9999999999995,3.4913885,0.05018,6370.0,0.48287,1.434,1.382,1.1
TOI-4308 b,TOI-4308,2.4189,6.43,2.5,0.0,763.05,55.3616,9.151201000000002,0.102,5243.0,-0.36795,0.7933999999999999,0.9,1.3299999999999998
TOI-431 b,TOI-431,1.28,3.0700000000000003,8.000000000000002,0.0,1862.0,2120.4475,0.490047,0.0113,4850.0,-0.56509,0.7310000000000001,0.78,4.7975
TOI-431 c,TOI-431,1.49,2.8300000000000005,4.699999999999999,0.0,867.0,111.71488799819792,4.849400000000001,0.052,4850.0,-0.56509,0.7310000000000001,0.78,5.024
TOI-431 d,TOI-431,3.29,9.9,1.36,0.0,633.0,28.358799999999995,12.46103,0.098,4850.0,-0.56509,0.7310000000000001,0.78,5.1770000000000005
TOI-4329 b,TOI-4329,16.81347105,143.02278314999998,0.165,0.068,2027.12,3990.5715999999993,2.9223000000000003,0.102,6000.0,0.79931,2.31,1.538,2.39
TOI-4336 A b,TOI-4336 A,2.137,3.33,1.8700000000000003,0.0,309.4,1.53,16.336350999999997,0.0849,3307.0,-1.95861,0.326,0.3059999999999999,6.7
TOI-4336 A c,TOI-4336 A,1.251,1.5499999999999998,4.35,0.0,399.5,4.24,7.587265999999999,0.05092,3307.0,-1.95861,0.326,0.3059999999999999,6.7
TOI-4342 b,TOI-4342,2.329,7.300000000000001,3.18,0.0,639.0,27.8,5.538259199999999,0.0519,3866.0,-1.12494,0.598,0.587,3.5029999999999992
TOI-4342 c,TOI-4342,2.349,4.8,2.01,0.0,514.0,11.599999999999998,10.688662,0.0804,3866.0,-1.12494,0.598,0.587,4.788
TOI-4364 b,TOI-4364,2.01,4.699999999999999,3.18,0.29,488.0,13.332799999999995,5.424019000000001,0.04753,3528.0,-1.51215,0.4684,0.487,0.71
TOI-4377 b,TOI-4377,15.10970598,304.1617855000001,0.881,0.045,1162.08,430.9826000000001,4.378081,0.0579,4974.0,0.82217,3.52,1.36,3.88
TOI-4379 b,TOI-4379,16.69017226,353.7430169900001,0.418,0.018,1869.38,2886.0903,3.25352,0.102,6020.0,0.63749,1.9760000000000004,1.372,4.51
TOI-4406 b,TOI-4406,11.2089807,95.34852209999995,0.3719999999999999,0.15,904.0,58.0054,30.08364,0.201,6219.0,0.36173,1.29,1.19,2.9
TOI-4438 b,TOI-4438,2.52,5.4,1.85,0.14,435.0,6.0,7.446280000000002,0.0534,3422.0,-1.76802,0.3719999999999999,0.368,5.1
TOI-444 b,TOI-444,2.77,8.1,2.09,0.014,609.0,23.4694,17.963600000000003,0.133,5225.0,-0.41794,0.779,0.96,0.57
TOI-4443.01,TOI-4443,1.7193265,3.6000000000000005,3.890000000000001,0.0,1638.82,1194.2104,1.8498567,0.029962645,5834.0,0.03349,1.01733,1.049133,3.2239999999999998
TOI-4463 A b,TOI-4463 A,13.26022417,252.3557551600001,0.595,0.0,1395.0,632.9999999999999,2.8807198,0.04036,5640.0,0.01115,1.062,1.056,4.1
TOI-4465 b,TOI-4465,14.01122587,1872.0093172300003,3.73,0.24,427.0,130.528,101.94054,0.4159999999999999,5545.0,-0.07267,1.014,0.9300000000000002,6.259
TOI-4479 b,TOI-4479,2.82,8.35,2.0499999999999994,0.16429,861.0,92.5,1.1589,0.0164,3400.0,-1.60432,0.451,0.4519999999999999,3.188
TOI-4487 A b,TOI-4487 A,14.60530185,397.2855087500001,0.7,0.083,1639.0,1202.9999999999998,3.9540709,0.05448,6206.0,0.55267,1.634,1.378,2.45
TOI-4495 b,TOI-4495,2.483,7.700000000000002,2.7100000000000004,0.078,1735.0,1001.2799999999996,2.5669900000000005,0.03957,6210.0,0.36656,1.309,1.247,1.9
TOI-4495 c,TOI-4495,4.03,23.200000000000003,1.9,0.023,1365.0,346.626,5.18553,0.06323,6210.0,0.36656,1.309,1.247,1.9
TOI-4504 b,TOI-4504,2.691,7.710000000000001,2.17,0.0,1234.03,548.0544000000001,2.4261400000000006,0.03392,5315.0,-0.20761,0.9200000000000002,0.89,10.0
TOI-4504 c,TOI-4504,11.09689089,1197.3231748500002,4.8100000000000005,0.032,182.8,0.2639,82.97213000000002,0.3569,5315.0,-0.20761,0.9200000000000002,0.89,10.0
TOI-4504 d,TOI-4504,13.6,450.23572135999984,0.984,0.0445,538.3,15.142077673751157,40.5634,0.2219,5315.0,-0.20761,0.9200000000000002,0.89,10.0
TOI-4507 b,TOI-4507,8.2,20.0,0.1999999999999999,0.09,562.01,23.577800000000003,104.61610999999996,0.456,6260.0,0.14922,1.04,1.11,0.7
TOI-451 b,TOI-451,1.91,4.3100000000000005,3.4000000000000004,0.0,1491.0,695.1880000000001,1.858703,0.0283,5550.0,-0.1891,0.8790000000000001,0.95,0.12
TOI-451 c,TOI-451,3.1,9.8,1.8100000000000005,0.0,875.0,82.51780000000002,9.192522,0.0823,5550.0,-0.1891,0.8790000000000001,0.95,0.12
TOI-451 d,TOI-451,4.07,15.599999999999996,1.27,0.0,722.0,38.2372,16.364988,0.1208,5550.0,-0.1891,0.8790000000000001,0.95,0.12
TOI-4515 b,TOI-4515,12.17,636.9999999999999,1.941,0.461,705.0,42.29869999999998,15.266446,0.118,5433.0,-0.23582,0.86,0.949,1.2
TOI-4527.01,TOI-4527,0.9086617,0.689,5.05,0.043,1362.93,571.5072,0.3994445,0.008332353,3702.0,-1.39838,0.4859479999999999,0.483901,5.095
TOI-4529 b,TOI-4529,1.77,4.9,4.8,0.0533,511.0,14.608900000000002,5.879577,0.102,3697.0,-1.41263,0.48,0.482,6.36
TOI-4551 b,TOI-4551,11.85910158,473.56432643,1.7400000000000002,0.101,1655.0,1247.7399999999998,9.955809999999998,0.0994,4896.0,0.80277,3.5499999999999994,1.31,4.92
TOI-4559 b,TOI-4559,1.415,2.59,5.02,0.030786,554.16,15.769999999999998,3.965991,0.0359,3558.0,-1.6925,0.374,0.392,7.0
TOI-4582 b,TOI-4582,10.53644186,168.44905571,0.7910000000000001,0.51,614.66,33.7343,31.034,0.102,5190.0,0.612,2.5,1.34,4.0521
TOI-4600 b,TOI-4600,6.8,959.84178914,2.56,0.25,347.0,3.3159,82.6869,0.349,5170.0,-0.37675,0.81,0.89,2.3
TOI-4600 c,TOI-4600,9.42,2946.269332889999,2.56,0.21,191.0,48.38669999999999,482.81909999999993,1.152,5170.0,-0.37675,0.81,0.89,2.3
TOI-4602.01,TOI-4602,2.550449,7.040000000000001,2.33,0.0,1380.27,603.6935000000002,3.9812091,0.05099712,6011.9,0.19715,1.15664,1.116795,3.28
TOI-4603 b,TOI-4603,11.67975789,4096.808166229998,14.100000000000003,0.325,1677.0,1191.9999999999998,7.245989999999999,0.0888,6264.0,1.01703,2.7379999999999995,1.765,1.64
TOI-4633 c,TOI-4633,3.2,123.00000000000004,2.56,0.117,268.57,1.56,271.9445,0.847,5800.0,0.31136,1.05,1.1,1.3
TOI-4638.01,TOI-4638,2.933,8.92,1.94,0.0,779.83,87.81000000000003,10.283918786999998,0.093013,5700.0,-0.11858,0.895,1.02,1.4336
TOI-4641 b,TOI-4641,8.18255591,1229.9959350900003,2.56,0.074,950.11,192.58019999999996,22.09341,0.173,6560.0,0.69461,1.72,1.41,2.69
TOI-4666 b,TOI-4666,12.44196858,222.4798849,0.64,0.0,713.0,54.000000000000014,2.9089168,0.0333,3512.0,-1.22185,0.5900000000000001,0.58,6.853
TOI-469.01,TOI-469,3.41,9.1,1.3,0.0,716.0,74.70000000000003,13.630820499999995,0.111,5289.0,-0.14921,0.98,0.901,11.2
TOI-470 b,TOI-470,4.34,17.4,1.17,0.057,660.0,44.755100000000006,12.19148,0.119,5190.0,-0.35799,0.831,0.87,1.4
TOI-4734 b,TOI-4734,10.9175472,61.65871095999998,0.26,0.12,1468.0,775.0000000000002,6.235633,0.074,6070.0,0.62428,1.857,1.391,3.2
TOI-4773 b,TOI-4773,15.22179579,1687.6688411700006,2.63,0.024,2255.0,3879.807099999999,1.7452851000000005,0.03216,6740.0,0.64836,1.5499999999999998,1.452,1.07
TOI-4791 b,TOI-4791,12.44196858,734.1836201700003,2.09,0.0,1472.0,783.1999999999999,4.28088,0.0555,6058.0,0.38021,1.4090000000000005,1.2419999999999998,3.3
TOI-4794 b,TOI-4794,14.35870428,308.2935547899999,0.57,0.1,1673.0,1310.0,3.5658115999999995,0.0492,6390.0,0.49969,1.4510000000000003,1.25,2.7
TOI-480 b,TOI-480,2.85372018,20.8,4.91,0.0,1198.94,531.5209999999998,6.866195999999999,0.077,6174.0,0.46195,1.4877,1.2793,2.7
TOI-481 b,TOI-481,11.09691,486.2799,1.96,0.153,1370.0,253.126,10.33111,0.097,5735.0,0.43457,1.6599999999999997,1.14,6.7
TOI-4860 b,TOI-4860,8.7,86.69999999999997,0.75,0.008,694.0,42.5,1.5227591,0.01808,3260.0,-1.83565,0.358,0.3399999999999999,4.5
TOI-4914 b,TOI-4914,12.87,227.00000000000009,0.5900000000000001,0.408,894.0,18.108200000000004,10.60057,0.098,5805.0,0.00903,1.0,1.03,5.3
TOI-4940 b,TOI-4940,6.61,89.0,2.56,0.0820999999999999,643.0,40.46119999999999,25.867811,0.165,5504.0,0.04766,1.163,1.012,9.8
TOI-4961 b,TOI-4961,12.34108775,572.0911326000002,1.6699999999999997,0.182,919.0,115.0,7.479181999999999,0.0726,5380.0,-0.20135,0.912,0.912,8.0
TOI-4994 b,TOI-4994,8.54124329,88.99195396000002,0.78,0.319,717.6,40.00000000000001,21.491984,0.1515,5640.0,0.0086,1.055,1.005,6.3
TOI-500 b,TOI-500,1.166,1.4199999999999997,4.889999999999999,0.063,1617.0,1137.9999999999998,0.548177,0.01189,4440.0,-0.70002,0.678,0.74,5.0
TOI-500 c,TOI-500,2.09,5.03,3.03,0.072,648.801,30.64565949775917,6.635600000000001,0.102,4440.0,-0.70002,0.678,0.74,5.0
TOI-500 d,TOI-500,6.35,33.12,0.7109999999999999,0.016,540.556,17.319751789871347,26.233,0.102,4440.0,-0.70002,0.678,0.74,5.0
TOI-500 e,TOI-500,3.99,15.05,1.3,0.073,393.4,4.508582869620536,61.29999999999998,0.102,4440.0,-0.70002,0.678,0.74,5.0
TOI-5005 b,TOI-5005,6.25,32.7,0.74,0.0186,1040.0,226.00000000000009,6.3085044,0.06614,5749.0,-0.00451,0.9300000000000002,0.97,2.2
TOI-5027 b,TOI-5027,10.76062147,642.0133821399997,2.9400000000000004,0.385,1056.0,190.912,10.243679999999998,0.0929999999999999,5909.0,-0.03058,0.9200000000000002,1.02,0.4
TOI-5076 b,TOI-5076,3.48935569,16.145683079999998,2.08,0.0,550.0,12.8373,23.443162,0.1481,4780.0,-0.47366,0.8440000000000001,0.7889999999999999,8.4
TOI-5082.01,TOI-5082,2.54811,7.029999999999999,2.33,0.0,1164.91,254.5879999999999,4.240122000000001,0.051204842,5670.0,-0.08961,0.9300000000000002,0.99665,1.9265
TOI-5108 b,TOI-5108,6.6,32.0,0.6000000000000001,0.1253,1180.0,122.78500000000004,6.753580999999998,0.073,5808.0,0.27505,1.29,1.1,5.8
TOI-512 b,TOI-512,1.54,3.57,5.623888000000001,0.02,1009.0,126.99999999999996,7.188859999999999,0.102,5277.0,-0.25696,0.89,0.74,8.235
TOI-5126 b,TOI-5126,4.74,20.200000000000003,1.04,0.0,1442.0,467.00000000000017,5.458838499999999,0.06519,6150.0,0.29885,1.241,1.2400000000000002,0.8
TOI-5126 c,TOI-5126,3.86,14.199999999999998,1.36,0.0,971.0,96.0,17.8999,0.1439,6150.0,0.29885,1.241,1.2400000000000002,0.8
TOI-5143 c,TOI-5143,16.25302201,9.22,2.56,0.0647,904.48,158.16460000000006,5.209711800000001,0.05602,5183.0,-0.28635,0.852,0.864,7.4
TOI-5153 b,TOI-5153,11.88151954,1036.1206068200004,3.39,0.091,906.0,49.55590000000001,20.33003,0.158,6300.0,0.46423,1.4,1.2400000000000002,5.4
TOI-5174 b,TOI-5174,5.351,24.800000000000004,0.889,0.2021,808.37,100.91120000000004,12.214285999999998,0.102,5643.77,0.03946,1.09457,1.0,6.604000000000001
TOI-5181 A b,TOI-5181 A,13.34989601,330.5415432799999,0.76,0.15,1585.0,1053.0000000000002,3.8922295,0.0522,6060.0,0.45788,1.53,1.25,4.1
TOI-519 b,TOI-519,11.54525012,147.15455243999995,0.56,0.33,687.0,54.000000000000014,1.2652328000000002,0.0159,3322.0,-1.85078,0.35,0.3350000000000001,5.4
TOI-5205 b,TOI-5205,11.6,342.99999999999994,1.21,0.02,737.0,48.99999999999999,1.630757,0.0199,3430.0,-1.7122,0.394,0.392,6.539999999999999
TOI-521 b,TOI-521,1.98,5.299999999999999,3.8,0.0,794.0,65.99999999999997,1.54285047,0.0195,3544.0,-1.5986,0.421,0.4199999999999999,0.8
TOI-5210 b,TOI-5210,10.72699453,81.99972901,0.364,0.066,1286.0,456.00000000000017,4.5661061,0.0557,5723.0,0.15229,1.209,1.105,5.3
TOI-5218 b,TOI-5218,9.86,657.0,2.56,0.0,783.0,61.99999999999999,4.291452,0.0469,4230.0,-0.82391,0.708,0.739,6.7
TOI-5232 b,TOI-5232,12.778238,743.7184723800001,1.96,0.035,1772.0,1193.8599999999994,4.0966692,0.05593,6500.0,0.71265,1.7849999999999997,1.3889999999999998,2.37
TOI-5238 b,TOI-5238,5.22,23.700000000000003,0.916,0.2518,1042.0,195.9250000000001,4.872171000000001,0.102,5631.0,-0.02335,1.02283,1.0,5.539000000000001
TOI-5261 b,TOI-5261,11.60129502,3651.8483964299967,12.9,0.1585,1244.0,159.59200000000004,4.1509768,0.05134,5790.0,0.02078,1.021,1.037,4.2
TOI-5293 A b,TOI-5293 A,11.9,170.4,0.56,0.38,675.0,34.60000000000001,2.930289,0.034,3586.0,-1.37414,0.52,0.54,2.9
TOI-530 b,TOI-530,9.30345398,127.13136280000002,0.9300000000000002,0.0,565.0,14.259000000000002,6.387597,0.052,3659.0,-1.3098,0.54,0.53,5.162
TOI-5300 b,TOI-5300,9.86390302,190.69704420000008,1.1,0.0,1043.0,198.0,2.2621959999999994,0.0295,4610.0,-0.76195,0.65,0.67,7.301
TOI-5301 b,TOI-5301,13.09208946,1182.32167404,2.88,0.33,1648.0,429.794,5.858858000000001,0.073,6240.0,0.81624,2.19,1.483,2.43
TOI-5319 b,TOI-5319,2.83,8.400000000000002,2.04,0.201,695.0,38.78849999999999,4.078529999999999,0.0506,3580.0,-1.45905,0.485,0.5,3.3300000000000005
TOI-532 b,TOI-532,5.82,61.50000000000002,1.72,0.0,867.0,94.09999999999998,2.3266508,0.0296,3927.0,-1.09528,0.612,0.639,7.1
TOI-5322 b,TOI-5322,16.6117094,184.02264765,0.22,0.055,1350.0,554.0,5.4233207,0.0604,5692.0,0.3075,1.462,0.998,9.7
TOI-5340 b,TOI-5340,15.07607904,270.15414595,0.4299999999999999,0.13,1566.0,1004.0,4.939439200000001,0.0628,5990.0,0.5955,1.842,1.35,3.5
TOI-5344 b,TOI-5344,10.60369574,130.94530368,0.604,0.054,689.0,37.99999999999999,3.792622,0.04041,3747.0,-1.21254,0.588,0.612,10.9
TOI-5349 b,TOI-5349,10.2,127.39999999999998,0.6599999999999999,0.03,719.0,44.5,3.317921,0.0369,3751.0,-1.20066,0.58,0.61,9.0
TOI-5350 b,TOI-5350,12.41955062,2094.4892021300006,6.030000000000001,0.0165,1195.0,321.879,7.581367000000001,0.0796,6220.0,0.33445,1.263,1.167,3.1
TOI-5386 A b,TOI-5386 A,14.70618268,155.10026261999994,0.268,0.072,1488.0,816.9999999999997,3.62156552,0.04856,6094.0,0.28488,1.245,1.165,3.4
TOI-5388.01,TOI-5388,0.99,2.2,11.9,0.105686,488.0,3.3023,2.5946747999999995,0.024335855,3440.0,-1.94539,0.3,0.2919999999999999,4.627
TOI-5398 b,TOI-5398,10.3,58.7,0.2899999999999999,0.13,947.0,118.41300000000004,10.590547000000004,0.098,6000.0,0.11725,1.051,1.146,0.65
TOI-5398 c,TOI-5398,3.52,11.8,1.5,0.14,1242.0,370.603,4.77271,0.057,6000.0,0.11725,1.051,1.146,0.65
TOI-540 b,TOI-540,0.903,0.6739999999999999,5.03,0.0,611.0,23.4,1.2391491,0.01223,3216.0,-2.46092,0.1895,0.159,1.1
TOI-544 b,TOI-544,2.018,2.89,1.93,0.0,999.0,240.195,1.548352,0.0225,4169.0,-0.90049,0.623,0.631,9.0
TOI-544 c,TOI-544,4.92,21.499999999999996,0.992,0.32,437.426,6.805330373482623,50.08899999999999,0.102,4169.0,-0.90049,0.623,0.631,9.0
TOI-5489 b,TOI-5489,1.4,2.54,5.09,0.0365,624.0,25.1137,3.15222,0.102,3547.0,-1.60776,0.4199999999999999,0.41,6.916
TOI-5489 c,TOI-5489,1.28,2.18,5.71,0.0389999999999999,536.0,13.8663,4.92126,0.102,3547.0,-1.60776,0.4199999999999999,0.41,6.4510000000000005
TOI-5542 b,TOI-5542,11.30986153,419.53349724,1.6000000000000003,0.018,441.0,9.6,75.12375,0.332,5700.0,1.057,1.058,0.89,10.8
TOI-5573 b,TOI-5573,9.75,112.00000000000004,0.661,0.072,528.0,12.919999999999998,8.797589769999998,0.0712,3790.0,-1.15927,0.5939999999999999,0.619,9.7
TOI-558 b,TOI-558,12.17295304,1147.36054927,3.5000000000000004,0.298,1061.0,248.8554000000001,14.574071000000004,0.1291,6466.0,0.54654,1.496,1.3490000000000002,1.79
TOI-559 b,TOI-559,12.22899794,1910.14872607,5.739999999999999,0.151,1180.0,404.9150000000001,6.983909500000001,0.0723,5925.0,0.22737,1.233,1.026,6.8
TOI-5592 b,TOI-5592,17.14974047,285.7277378899999,0.22,0.062,1789.0,1711.9999999999995,2.6085846000000004,0.03935,6237.0,0.4216,1.393,1.194,3.6
TOI-5616 b,TOI-5616,10.78,623.9999999999998,2.56,0.0,939.0,137.00000000000006,2.0028489999999994,0.0272,3996.0,-0.99268,0.646,0.6660000000000001,7.2
TOI-5634 A b,TOI-5634 A,10.42,587.9999999999999,2.56,0.0,837.0,77.0,2.2035373,0.0272,3896.0,-1.24489,0.54,0.556,7.4
TOI-564 b,TOI-564,11.43318,464.9852899999999,1.7000000000000002,0.072,1714.0,1423.0000000000002,1.651144,0.02734,5640.0,0.03262,1.088,0.998,7.3
TOI-5678 b,TOI-5678,4.91,20.0,0.9280000000000002,0.14,513.0,3.8369,47.73022,0.249,5485.0,-0.13069,0.938,0.905,8.5
TOI-5688 A b,TOI-5688 A,10.3,124.00000000000004,0.61,0.128,742.0,50.3,2.94815527,0.03379,3713.0,-1.22841,0.57,0.6000000000000001,7.2
TOI-5704 b,TOI-5704,3.2274,10.5,1.72,0.0365,949.07,125.06429999999996,3.7711160000000006,0.102,4590.0,-0.63927,0.7575,0.73,7.614
TOI-5713 b,TOI-5713,1.77,3.78,3.75,0.24,347.2,2.2554,10.441989,0.06008,3225.0,-2.05849,0.2992,0.2653,4.5
TOI-5716 b,TOI-5716,0.96,0.8400000000000001,5.219999999999999,0.0601,400.0,3.4093000000000004,6.7663,0.102,3436.0,-2.24692,0.22,0.19,3.15
TOI-5720 b,TOI-5720,1.09,4.3,2.56,0.060426,708.0,41.7,1.4344555,0.018288,3325.0,-1.79183,0.383,0.383,5.0
TOI-5726.01,TOI-5726,2.554,7.049999999999999,2.33,0.0,1093.03,338.9499999999998,5.491125215,0.062186,5874.0,0.11832,1.106,1.06,3.688
TOI-5728 b,TOI-5728,1.31,2.2700000000000005,5.55,0.0273,382.0,3.512,11.497609999999998,0.102,3419.0,-1.74669,0.37,0.36,6.339699999999999
TOI-5734 b,TOI-5734,2.76,8.05,2.1,0.0632,788.0,56.37779999999999,6.184216100000001,0.0607,4790.0,-0.69494,0.708,0.736,6.058
TOI-5736 b,TOI-5736,1.56,3.0500000000000003,4.41,0.098,1311.0,493.4826999999999,0.64899,0.102,3949.0,-1.1332,0.58,0.57,3.895
TOI-5786 b,TOI-5786,8.54,72.99999999999997,0.64,0.14493,1040.0,374.462,12.779107,0.114,6235.0,0.39733,1.36,1.23,2.5
TOI-5788 b,TOI-5788,1.528,3.7200000000000006,5.734161,0.061,910.0,175.10000000000008,6.340757999999999,0.064,5615.0,-0.14752,0.87,0.87,5.72
TOI-5788 c,TOI-5788,2.272,6.400000000000001,3.032489,0.046,667.0,49.8,16.213362000000004,0.1197,5615.0,-0.14752,0.87,0.87,5.72
TOI-5789 b,TOI-5789,1.26,2.120000000000001,5.82,0.0,1201.0,495.9538511433296,2.76369,0.03608,5185.0,-0.32883,0.833,0.821,9.4
TOI-5789 c,TOI-5789,2.86,5.0,1.16,0.067,718.0,8.719399999999998,12.927747999999998,0.1009,5185.0,-0.32883,0.833,0.821,9.4
TOI-5789 d,TOI-5789,1.91,4.29,3.38,0.096,545.0,17.076882048504743,29.65,0.1756,5185.0,-0.32883,0.833,0.821,9.4
TOI-5789 e,TOI-5789,3.43,11.61,1.58,0.071,424.0,5.650825175568279,62.98000000000001,0.2901,5185.0,-0.32883,0.833,0.821,9.4
TOI-5795 b,TOI-5795,5.62,23.66,0.73,0.25,1136.78,240.67610000000008,6.140632499999999,0.064,5715.0,0.05308,1.082,0.901,10.2
TOI-5799 b,TOI-5799,1.733,3.65,3.850000000000001,0.0942699999999999,505.0,11.91,4.164507,0.0348,3452.0,-1.82974,0.321,0.325,9.6
TOI-5799 c,TOI-5799,1.76,3.75,3.78,0.0832,337.0,2.2016331515455168,14.010449,0.0782,3452.0,-1.82974,0.321,0.325,9.6
TOI-5800 b,TOI-5800,2.46,9.5,3.46,0.3,1108.0,274.16300000000007,2.6278838,0.0344,4850.0,-0.51004,0.7729999999999999,0.7779999999999999,8.1
TOI-5803 b,TOI-5803,3.2732,10.7,1.68,0.0,678.87,73.72200000000002,5.38305,0.102,5134.0,-0.43899,0.7625,0.87,1.719
TOI-5817 b,TOI-5817,3.08,10.3,1.93,0.2,950.0,126.86319999999996,15.610310000000004,0.1223,5770.0,0.31175,1.427,0.97,9.7
TOI-5938 b,TOI-5938,3.82,14.0,1.3799999999999997,0.0356999999999999,1077.0,249.273,2.2604239999999995,0.0308,4650.0,-0.70991,0.712,0.744,7.077000000000001
TOI-6000 b,TOI-6000,0.94,0.779,5.15,0.0411,1120.0,258.7481999999999,0.448959,0.102,3419.0,-1.75585,0.38,0.37,5.619
TOI-6002 b,TOI-6002,1.65,3.36,4.109999999999999,0.15,321.4,1.6823,10.904821000000002,0.05722,3229.0,-2.23508,0.2431999999999999,0.2101,6.35
TOI-6008 b,TOI-6008,1.03,4.0,2.56,0.06567,707.0,41.50000000000001,0.8574347,0.010777,3075.0,-2.32873,0.242,0.23,3.0
TOI-6016 b,TOI-6016,13.67495645,371.8592361900001,0.81,0.0,1890.0,939.9999999999995,4.023687,0.055,6110.0,0.4609,1.5100000000000002,1.31,0.3
TOI-6029 b,TOI-6029,14.39233122,519.6494454399999,0.958,0.091,1484.0,806.7939999999999,5.7987,0.102,6223.0,0.79934,2.338,1.548,2.31
TOI-6034 b,TOI-6034,11.92,253.99999999999991,0.8200000000000001,0.04,714.0,42.99999999999999,2.576184,0.02949,3635.0,-1.4034,0.489,0.514,7.8
TOI-6038 A b,TOI-6038 A,6.41,78.5,1.62,0.0803,1439.0,715.9999999999998,5.8267311,0.069,6110.0,0.53275,1.648,1.291,3.65
TOI-6041 b,TOI-6041,4.55,28.89999999999999,1.79,0.1875,605.6,22.4,26.049449999999997,0.1651,5445.0,-0.21254,0.8790000000000001,0.8850000000000001,7.9
TOI-6041 c,TOI-6041,10.5,77.90000000000002,0.37,0.19421,403.5,4.42,87.99999999999999,0.3721,5445.0,-0.21254,0.8790000000000001,0.8850000000000001,7.9
TOI-6054.01,TOI-6054,2.64,12.5,3.7,0.164,1360.0,570.0000000000001,7.501428000000001,0.0763,6047.0,0.52244,1.662,1.1069999999999998,6.0
TOI-6054.02,TOI-6054,2.82,9.3,2.25,0.332,1143.0,284.99999999999994,12.563636000000002,0.1079,6047.0,0.52244,1.662,1.1069999999999998,6.0
TOI-6086 b,TOI-6086,1.18,1.7600000000000002,5.89,0.0279259999999999,634.0,26.8,1.3888725,0.01541,3200.0,-2.19791,0.259,0.254,2.0
TOI-6109 b,TOI-6109,4.8704,21.10000000000001,1.0,0.0876,700.0,39.9451,5.690476,0.0599,5660.0,-0.05453,1.021,1.03,0.075
TOI-6109 c,TOI-6109,4.8326,20.8,1.01,0.1131,786.0,63.3913,8.538877999999999,0.0786,5660.0,-0.05453,1.021,1.03,0.075
TOI-6130 b,TOI-6130,14.3474953,333.71982735000006,0.64,0.036,1750.0,1150.0000000000002,2.392679,0.036,6110.0,0.4609,1.5100000000000002,1.31,0.3
TOI-615 b,TOI-615,18.97680433,138.25535704999996,0.084,0.39,1666.0,1286.0000000000005,4.6615983,0.0678,6850.0,0.7679,1.7320000000000002,1.449,1.7
TOI-620 b,TOI-620,3.76,13.6,1.41,0.22,603.6,20.8,5.098817900000001,0.04825,3708.0,-1.28819,0.55,0.577,7.2
TOI-622 b,TOI-622,9.2362001,96.30200732,0.507,0.42,1388.0,602.0000000000002,6.402513000000001,0.0708,6400.0,0.47407,1.415,1.3130000000000002,0.9
TOI-6223 b,TOI-6223,5.07,22.600000000000005,0.9529999999999998,0.0822199999999999,714.0,41.8646,3.855219,0.04018,3895.0,-1.12203,0.576,0.5819999999999999,9.8
TOI-6255 b,TOI-6255,1.079,1.44,6.300000000000001,0.0,1256.46,588.9943999999999,0.23818244,0.102,3421.0,-1.77344,0.37,0.353,7.85
TOI-628 b,TOI-628,11.88154,2011.8639000000007,6.58,0.072,1586.0,1052.9000000000003,3.4095675,0.0486,6250.0,0.39445,1.345,1.311,1.28
