pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS,hz_score,temp_score,retention_score,orbit_score,stellar_score
TOI-3160 A b,TOI-3160 A,13.7646283,0.5822156198526637,0.18,1539.0,0.0505,6190.0,1.088,5.5,0.18780908871606672,0.060953808698703926,0.0028937640624142327,4.5021948980572414e-11,0.697676326071031,0.9598418203980927
TOI-3235 b,TOI-3235,11.39953337,0.5766133643039938,0.029,604.0,0.02709,3388.8,0.3939,6.289,0.2990450158372827,0.126842946264243,0.3417159968210702,3.678732431492158e-07,0.9436499474367985,0.7485591712120168
TOI-3261 b,TOI-3261,3.82,1.3862943611198906,0.0,1722.0,0.01714,5068.0,0.861,6.5,0.27385587077522616,0.05923130710258884,0.0006000933655764317,0.27299921023984375,1.0,0.9837504789995721
TOI-3288 b,TOI-3288,11.2089807,1.2809338454620645,0.0,1059.0,0.0215,3933.0,0.64,8.290000000000001,0.22234414792425425,0.07005043211513268,0.06632441623634218,2.2763061883871e-06,1.0,0.8124493736363458
TOI-329 b,TOI-329,4.94057819,1.043804052173115,0.39,1213.02,0.0638,5614.0,1.0678,8.7,0.1979962843469512,0.06400915827390881,0.028402462443690765,0.1371694111294607,0.4584060113052235,0.9521797998374595
TOI-332 b,TOI-332,3.2,2.360854001118021,0.0,1871.0,0.0159,5251.0,0.8800000000000001,5.0,0.3222244900995054,0.057780221964800524,0.0001428168981665742,0.5125652444926372,1.0,0.9945265928875608
TOI-3321 b,TOI-3321,15.55806521,0.2271355725837472,0.054,1616.0,0.047,5850.0,1.041,8.1,0.20944351688238927,0.06011087144585867,0.0015312815105571293,2.9628658455452823e-15,0.8976275964304349,0.9825913185565538
TOI-333 b,TOI-333,4.26,0.8837675401685949,0.0,1445.0,0.049,6241.0,1.2,1.0,0.2241608111307151,0.06245437295102666,0.00598523497219475,0.1270008720789578,1.0,0.754052974390155
TOI-3331 A b,TOI-3331 A,12.97999965,1.0367368849500225,0.0,1488.0,0.03144,5609.0,1.016,2.1,0.2225277594901627,0.061579265415061556,0.004321942584070042,2.7245493609473643e-09,1.0,0.9989453040396377
TOI-3353.01,TOI-3353,2.6667555,1.1631508098056809,0.00809,1264.36,0.060118218,6365.0,1.332089,1.6,0.2684595103565934,0.06920164430534737,0.02071450787737065,0.2739633067094029,0.9839501930795812,0.8587262723054043
TOI-3364 b,TOI-3364,12.22899794,0.9555114450274363,0.0,1264.0,0.0675,5706.0,1.186,5.4,0.22767988904125291,0.06532833501533125,0.020761596819393695,4.2328778460190284e-08,1.0,0.9962456411528287
TOI-3464 b,TOI-3464,13.7646283,0.6043159668533296,0.25,1693.0,0.0515,6370.0,1.3630000000000002,2.1,0.17547160790603428,0.059474127076133705,0.0007808248628679349,4.7301541334019117e-11,0.6065306597126334,0.9380739123294686
TOI-3474 b,TOI-3474,14.67255574,0.2904282981198061,0.13,1451.0,0.0502,6020.0,1.121,4.7,0.19792712206559138,0.0620682501477903,0.0057233717495110414,3.109136896639568e-13,0.7710515858035663,0.9766723299606819
TOI-3486 b,TOI-3486,10.5700688,0.3784364357202451,0.078,1190.0,0.03138,4930.0,0.8370000000000001,5.8,0.21438369260357237,0.06707687835276546,0.03254601627898502,2.8487179976381206e-06,0.8555591903710185,0.9721379232965683
TOI-3493 b,TOI-3493,3.22,0.904218150639886,0.0289999999999999,1102.0,0.102,5844.0,1.023,7.3,0.2619469592386591,0.07524221920195391,0.05312804660304024,0.14501670796112545,0.9436499474367988,0.9896183453131022
TOI-3523 A b,TOI-3523 A,15.9727975,0.461845441544272,0.047,1984.0,0.03559,6450.0,1.131,4.3,0.20391873562309654,0.05756702937806946,4.383182941356112e-05,7.79774653288228e-16,0.910282762240767,0.9273104115934196
TOI-3568 b,TOI-3568,5.3,0.6830968447064438,0.035,899.0,0.0485,4969.0,0.78,6.1,0.2586094902584654,0.0610885166869471,0.13680521125363196,0.06108619361521807,0.9323938199059483,0.975705858909875
TOI-3593 b,TOI-3593,11.02963701,1.1969481893889715,0.105,1170.0,0.0481,5550.0,1.015,1.8,0.20984026406526743,0.06762716411834811,0.03653533861448931,3.5671186510327367e-06,0.8105842459701871,0.9597778394947434
TOI-3629 b,TOI-3629,8.29464572,0.5877866649021191,0.05,690.0,0.043,3870.0,0.63,7.0,0.27790644030539763,0.10234023086990768,0.27679577874324574,0.0012047080896202904,0.9048374180359595,0.8216373139359849
TOI-3682 b,TOI-3682,12.80065596,0.1663615372152252,0.22,1657.0,0.048,5703.0,1.32,4.2,0.18523983813082112,0.05980610430037634,0.0010747580843299318,5.503731746621362e-10,0.6440364210831414,0.9963536988621813
TOI-3688 A b,TOI-3688 A,13.08088048,0.5653138090500605,0.0,1534.0,0.0456,5950.0,1.199,3.3,0.22034948492645018,0.06101881429068021,0.0030120019984161135,7.589203612851948e-10,1.0,0.9823989927332399
TOI-3693 b,TOI-3693,12.59889431,0.636576829071551,0.0,801.0,0.0813,5321.0,0.867,3.0,0.27992573364572204,0.08848508330316314,0.19695900259433755,5.904357175190546e-09,1.0,0.9971620266015913
TOI-3714 b,TOI-3714,11.32107051,0.6151856390902335,0.03,750.0,0.027,3660.0,0.53,2.9,0.2641399473077334,0.09424950283265034,0.23250342902707277,5.181952611160296e-07,0.9417645335842487,0.7885020706206045
TOI-375 b,TOI-375,10.77183045,0.7114781372446687,0.087,1373.0,0.099,5259.9,1.441,2.94,0.2081869078162098,0.06328742524051367,0.010060286047597709,3.5308316191665336e-06,0.8402968976584314,0.9949084153796359
TOI-375 c,TOI-375,13.4,0.9282193027394288,0.21286,596.0,0.524,5259.9,1.441,2.94,0.2971091338738099,0.1296369575668345,0.3476617322998095,4.1199923479436396e-10,0.6532992403010197,0.9949084153796359
TOI-375 d,TOI-375,13.6,0.6795552270404783,0.1428,434.0,0.984,5259.9,1.441,2.94,0.3750681783872406,0.24951666305851386,0.45236074658418457,1.126108551296593e-10,0.7515631811022883,0.9949084153796359
TOI-3757 b,TOI-3757,12.0,0.2390169004704999,0.14,759.0,0.03845,3913.0,0.64,7.1,0.2471461033437333,0.09199046925051799,0.22606172883654144,1.6313589808180358e-08,0.7557837414557255,0.8285562948862613
TOI-3785 b,TOI-3785,5.14,0.4762341789963716,0.11,582.0,0.043,3576.0,0.52,8.0,0.30201237049471413,0.13257831750877047,0.35797207244306406,0.041469187188144845,0.8025187979624785,0.7757122402200161
TOI-3807 b,TOI-3807,18.49481816,0.2538667239570503,0.0,1646.0,0.0421,5772.0,1.181,5.6,0.2206104752906735,0.05990562599023065,0.0011830607940699317,1.3867980685095295e-22,1.0,0.9934774099557528
TOI-3819 b,TOI-3819,13.13692538,0.6151856390902335,0.0,1633.0,0.04611,5859.0,1.2419999999999998,4.5,0.22020478388245296,0.060009038188101896,0.0013239181010944875,6.764932813721247e-10,1.0,0.9887064085604502
TOI-3837 b,TOI-3837,10.87271128,0.598836501088704,0.221,1178.0,0.099,5905.0,0.89,11.2,0.1762708220839534,0.07439113419300192,0.03489452616237474,2.056216698930464e-06,0.6427496354555312,0.7723491878691613
TOI-3856 b,TOI-3856,13.59649359,0.3155404005801773,0.083,1544.0,0.0325,5622.0,1.096,2.6,0.20658279139423166,0.060900909475363744,0.002779733259898246,4.358504322892075e-11,0.8470462341893996,0.9986791633522281
TOI-3877 b,TOI-3877,11.67975789,0.29416103854949,0.22,1445.0,0.0529,5731.0,1.16,5.9,0.18718268315012263,0.062154967213093985,0.00598523497219475,6.306941091216368e-08,0.6440364210831414,0.9952848116029471
TOI-3884 b,TOI-3884,6.43,0.5128236264286637,0.06,441.0,0.0361,3180.0,0.298,8.200000000000001,0.35292572546242174,0.22287852408242897,0.44876330950296156,0.016368617077332684,0.8869204367171575,0.7076164757064891
TOI-3894 b,TOI-3894,15.27784069,0.3364722366212129,0.05,1531.0,0.05354,6000.0,1.138,5.7,0.21046334254920937,0.061057048633290534,0.0030850198707490276,1.926708431402986e-14,0.9048374180359595,0.9783837875627062
TOI-3912 b,TOI-3912,14.28024141,0.217527812528574,0.0,1512.0,0.0463,5725.0,1.088,7.5,0.22188936355758165,0.06125833040853901,0.003585704519460176,1.3929497198176172e-12,1.0,0.9955252178444933
TOI-3919 b,TOI-3919,12.31866979,1.5325568680981427,0.259,1198.0,0.0795,6100.0,1.208,3.1,0.18766377587195032,0.06687058904263607,0.031053296599564684,6.905819491575229e-08,0.5957107789003212,0.9692465385546543
TOI-3976 A b,TOI-3976 A,12.27383387,0.1527210870176639,0.0,1295.0,0.0743,5975.0,1.254,3.8,0.22492820901659502,0.06465252484292477,0.017023727367299665,3.7033104557296657e-09,1.0,0.9804389273908434
TOI-3980 b,TOI-3980,14.4595851,0.2231435513142097,0.16,1621.0,0.0494,5840.0,1.2400000000000002,4.7,0.19302374518407706,0.060161313353255884,0.0014674050935368364,6.2703986987168e-13,0.7261490370736909,0.9898553052955876
TOI-3984 A b,TOI-3984 A,7.9,0.3987761199573678,0.23,563.0,0.041,3476.0,0.49,2.9,0.28363403853824476,0.1462170335036474,0.3717263994873763,0.0015139067894694802,0.631283645506926,0.7609533103153765
TOI-4010 b,TOI-4010,3.02,1.1631508098056809,0.03,1441.0,0.0229,4960.0,0.8800000000000001,6.1,0.2596951204433102,0.061924427861782316,0.006165662537631386,0.22406752937173285,0.9417645335842487,0.9749019582450711
TOI-4010 c,TOI-4010,5.93,0.4054651081081644,0.03,907.0,0.058,4960.0,0.8800000000000001,6.1,0.25622925667766805,0.07853110436689756,0.1324437594611796,0.019828905505134962,0.9417645335842487,0.9749019582450711
TOI-4010 d,TOI-4010,6.18,0.6418538861723948,0.07,650.0,0.1129999999999999,4960.0,0.8800000000000001,6.1,0.30591266400848977,0.11154712410783914,0.30705594842881306,0.028405820495775277,0.8693582353988059,0.9749019582450711
TOI-4010 e,TOI-4010,13.3,0.9631743177730056,0.26,174.0,1.5700000000000005,4960.0,0.8800000000000001,6.1,0.3392039471512549,0.09292668963597081,0.5989494200997639,6.609878519868406e-10,0.5945205479701944,0.9749019582450711
TOI-406 c,TOI-406,1.32,1.7749523509116738,0.032,584.0,0.0322,3392.0,0.408,5.747999999999999,0.49439670318542556,0.13622967763361699,0.35650739159356215,0.9444420580146236,0.9380049995307295,0.7490055655927146
TOI-406.01,TOI-406,2.08,1.62924053973028,0.056,368.0,0.0809,3392.0,0.408,5.112699999999999,0.5537513918501079,0.4033582381063768,0.48044126006888926,0.6408035559317331,0.8940442575003572,0.7490055655927146
TOI-4087 b,TOI-4087,13.04725353,0.4510756193602167,0.0,1458.0,0.04469,6060.0,1.178,0.8,0.1963586711316536,0.06198177735371502,0.005430764812213184,6.517623977741033e-10,1.0,0.7330735772444754
TOI-411 b,HD 22946,1.362,2.993730270883318,0.126,1241.0,0.05727,6169.0,1.098,2.5,0.40205031443196176,0.06432440127097991,0.023962631555694537,0.9980426168875267,0.7772447380689461,0.9621311891379518
TOI-411 c,HD 22946,2.328,1.423108334242607,0.16,931.0,0.1017,6169.0,1.098,2.5,0.3161256598618153,0.07468929171945442,0.11988801496205174,0.45592190699164514,0.7261490370736909,0.9621311891379518
TOI-4137 b,TOI-4137,13.57407563,0.6981347220709844,0.0,1570.0,0.05222,6202.0,1.3130000000000002,2.1,0.2176374649956687,0.060640551751874924,0.0022496619791064283,1.3054538431643663e-10,1.0,0.9585085636162676
TOI-4145 A b,TOI-4145 A,13.30506009,0.2776317365982795,0.0,1074.0,0.04823,5281.0,0.905,4.7,0.23970353493287488,0.07074615909364546,0.06146574165978152,1.2786235074290901e-10,1.0,0.995759438095811
TOI-4153 b,TOI-4153,16.11851425,0.3900130035492427,0.039,1669.0,0.06311,6860.0,1.572,0.4,0.16741612582679616,0.059654378742610696,0.0009670506546733337,2.9043617115968035e-16,0.9249644265435393,0.537988879488601
TOI-4155 b,TOI-4155,3.21,1.0043016091968684,0.0659999999999999,1255.0,0.102,5724.0,1.16,2.2161,0.25429199732261176,0.07941323135410028,0.02196846681170371,0.16907340846871863,0.8763409950793735,0.9955646844406967
TOI-4184 b,TOI-4184,2.43,1.247032293786383,0.047033,412.0,0.0336,3238.0,0.2109,6.7,0.45185907871146824,0.2859752044118017,0.46293190666027795,0.36090862878794916,0.9102226855610113,0.7283078618857719
TOI-4201 b,TOI-4201,13.67495645,1.0367368849500225,0.041,725.0,0.04,3794.0,0.61,1.4,0.25791609732532583,0.09760559744916876,0.2507096755164702,1.5279284930130158e-10,0.9212719586963487,0.6894952343880578
TOI-421 b,TOI-421,2.64,1.1118700153400058,0.13,922.0,0.0554,5291.0,0.833,10.9,0.26718652848675206,0.0732733608548944,0.12450302009754985,0.2651483454026851,0.7710515858035663,0.8028026950225791
TOI-421 c,TOI-421,5.09,0.4637069718412866,0.19,635.0,0.117,5291.0,0.833,10.9,0.2726293373422667,0.10324686840764469,0.3184158071858716,0.04111285589814829,0.6838614092123558,0.8028026950225791
TOI-4214 b,TOI-4214,10.68215861,0.5538851132264376,0.17,1642.0,0.05018,6370.0,1.382,1.1,0.16826457098090603,0.059923635894378144,0.001224864191074986,3.294304485411841e-06,0.7117703227626097,0.7580739123294686
TOI-4308 b,TOI-4308,2.4189,1.252762968495368,0.0,763.05,0.102,5243.0,0.9,1.3299999999999998,0.35070693471668746,0.10185100665406649,0.22318462430450714,0.3662287046198073,1.0,0.8601718538767595
TOI-431 b,TOI-431,1.28,2.19722457733622,0.0,1862.0,0.0113,4850.0,0.78,4.7975,0.41673899846703605,0.058072451787278594,0.00015636769489628323,0.9997959600109938,1.0,0.9641535641556569
TOI-431 c,TOI-431,1.49,1.7404661748405044,0.0,867.0,0.052,4850.0,0.78,5.024,0.445268043550495,0.0811184852772615,0.1551136537809276,0.9084140192132792,1.0,0.9641535641556569
TOI-431 d,TOI-431,3.29,0.8586616190375187,0.0,633.0,0.098,4850.0,0.78,5.1770000000000005,0.3432329717094861,0.11541462148098143,0.31992788096911956,0.132202637666485,1.0,0.9641535641556569
TOI-4329 b,TOI-4329,16.81347105,0.1527210870176639,0.068,2027.12,0.102,6000.0,1.538,2.39,0.20683920854213084,0.0631135141166339,2.734638466569132e-05,2.1370909669903844e-18,0.8728426324887193,0.9745837875627062
TOI-4336 A b,TOI-4336 A,2.137,1.0543120297715298,0.0,309.4,0.0849,3307.0,0.3059999999999999,6.7,0.6827799411331424,0.6508080751410912,0.7935807340157669,0.41432022414139424,1.0,0.7373788650153987
TOI-4336 A c,TOI-4336 A,1.251,1.6770965609079151,0.0,399.5,0.05092,3307.0,0.3059999999999999,6.7,0.5786493215248821,0.3117277285307598,0.4684162469459027,0.893513341505503,1.0,0.7373788650153987
TOI-4342 b,TOI-4342,2.329,1.430311246536665,0.0,639.0,0.0519,3866.0,0.587,3.5029999999999992,0.3932612663563859,0.11616248780118756,0.31538941027371414,0.45828761421283676,1.0,0.8209952021497438
TOI-4342 c,TOI-4342,2.349,1.1019400787607845,0.0,514.0,0.0804,3866.0,0.587,4.788,0.4120043314401689,0.170086024570468,0.40544286902093246,0.34506992685148796,1.0,0.8209952021497438
TOI-4364 b,TOI-4364,2.01,1.430311246536665,0.29,488.0,0.04753,3528.0,0.487,0.71,0.3850257155022779,0.15710089436192906,0.4219787567956704,0.5874995048523819,0.559898366565402,0.5105597564966851
TOI-4377 b,TOI-4377,15.10970598,0.6318035503188933,0.045,1162.08,0.0579,4974.0,1.36,3.88,0.21896133960009817,0.0582809066898773,0.03822066941425895,9.795059009229302e-14,0.9139311852712282,0.9761473637793396
TOI-4379 b,TOI-4379,16.69017226,0.3492474281099357,0.018,1869.38,0.102,6020.0,1.372,4.51,0.21706950299008426,0.06543413634524722,0.0001451716994688269,1.0889232649810115e-17,0.9646402934831231,0.9766723299606819
TOI-4406 b,TOI-4406,11.2089807,0.3162695293036934,0.15,904.0,0.201,6219.0,1.19,2.9,0.23573934275063732,0.09280364611783377,0.13406905103025385,3.25686885415385e-07,0.7408182206817179,0.9565891664628314
TOI-4438 b,TOI-4438,2.52,1.0473189942805592,0.14,435.0,0.0534,3422.0,0.368,5.1,0.40629793478816895,0.24845895496994136,0.451853538936598,0.2773665187510662,0.7557837414557255,0.7532223791875412
TOI-444 b,TOI-444,2.77,1.128171090909654,0.014,609.0,0.133,5225.0,0.96,0.57,0.3462463058127587,0.12806353517774552,0.33798300002096854,0.2447804350660357,0.9723883668012469,0.7073339480197385
TOI-4443.01,TOI-4443,1.7193265,1.587192303486781,0.0,1638.82,0.029962645,5834.0,1.049133,3.224,0.3744872652864668,0.05993655068030254,0.0012590594792214194,0.7708706320255945,1.0,0.9902058127343667
TOI-4463 A b,TOI-4463 A,13.26022417,0.4668737362368079,0.0,1395.0,0.04036,5640.0,1.056,4.1,0.22399307974905122,0.06289568323738073,0.008613735655817554,2.8605114436661565e-10,1.0,0.9982615664480334
TOI-4465 b,TOI-4465,14.01122587,1.5539252025038417,0.24,427.0,0.4159999999999999,5545.0,0.9300000000000002,6.259,0.37496260022768374,0.28325830760776866,0.45584739728229523,7.192145088836541e-11,0.6187833918061408,0.9998200404939257
TOI-4479 b,TOI-4479,2.82,1.11514159061932,0.16429,861.0,0.0164,3400.0,0.4519999999999999,3.188,0.2622564515094984,0.08258575293198286,0.15869682141204802,0.23335127823342666,0.7199453302955103,0.75012443954056
TOI-4487 A b,TOI-4487 A,14.60530185,0.5306282510621704,0.083,1639.0,0.05448,6206.0,1.378,2.45,0.20180311609630974,0.05993772112409107,0.001257100776238802,8.875961977735261e-13,0.8470462341893996,0.9580601508970068
TOI-4495 b,TOI-4495,2.483,1.3110318766193438,0.078,1735.0,0.03957,6210.0,1.247,1.9,0.2733244015413359,0.059181442983151866,0.0005323831183339598,0.365804530388549,0.8555591903710185,0.9376097560283763
TOI-4495 c,TOI-4495,4.03,1.0647107369924282,0.023,1365.0,0.06323,6210.0,1.247,1.9,0.24861886615282594,0.06333971452923315,0.010636543779840793,0.17262829150362521,0.9550419621907147,0.9376097560283763
TOI-4504 b,TOI-4504,2.691,1.1537315878891892,0.0,1234.03,0.03392,5315.0,0.89,10.0,0.26820938023486784,0.06378661117371205,0.02501051679247558,0.26633919359680047,1.0,0.8636359840658965
TOI-4504 c,TOI-4504,11.09689089,1.75958057086382,0.032,182.8,0.3569,5315.0,0.89,10.0,0.4459555560011604,0.2840609278314755,0.6654757204387177,6.0139540097731216e-06,0.9380049995307295,0.8636359840658965
TOI-4504 d,TOI-4504,13.6,0.6851150088626811,0.0445,538.3,0.2219,5315.0,0.89,10.0,0.3322440138703388,0.16321282177204088,0.38908548185325137,1.1388394804479419e-10,0.914845573574452,0.8636359840658965
TOI-4507 b,TOI-4507,8.2,0.1823215567939545,0.09,562.01,0.456,6260.0,1.11,0.7,0.32634477649733956,0.22987292852660504,0.3724343518372907,0.00036009246360018716,0.835270211411272,0.6918162391985789
TOI-451 b,TOI-451,1.91,1.4816045409242156,0.0,1491.0,0.0283,5550.0,0.95,0.12,0.31511679192390485,0.061629077701233,0.004223052038113056,0.6505653388473536,1.0,0.6237778394947433
TOI-451 c,TOI-451,3.1,1.0331844833456545,0.0,875.0,0.0823,5550.0,0.95,0.12,0.26520047043235145,0.08201506629026077,0.15040897717863774,0.1825758449331319,1.0,0.6237778394947433
TOI-451 d,TOI-451,4.07,0.8197798314933114,0.0,722.0,0.1208,5550.0,0.95,0.12,0.2835334976569793,0.09960453431053569,0.25292170474516684,0.11531850256262884,1.0,0.6237778394947433
TOI-4515 b,TOI-4515,12.17,1.078749659571858,0.461,705.0,0.118,5433.0,0.949,1.2,0.22562704592737326,0.10145039054312009,0.2655479955176726,6.366713201701786e-08,0.39772279950933415,0.8396011767350327
TOI-4527.01,TOI-4527,0.9086617,1.80005827204275,0.043,1362.93,0.008332353,3702.0,0.483901,5.095,0.37333278190362057,0.06340078530977311,0.010790248753797162,0.8859213587569752,0.9175942312201509,0.7950124998334058
TOI-4529 b,TOI-4529,1.77,1.7578579175523736,0.0533,511.0,0.102,3697.0,0.482,6.36,0.5577111029462011,0.3417558624572636,0.4074051310843647,0.834666867979482,0.8988851551511408,0.7942337920405715
TOI-4551 b,TOI-4551,11.85910158,1.007957920399979,0.101,1655.0,0.0994,4896.0,1.31,4.92,0.20084334451060873,0.06278635248526693,0.0010937455590914425,1.7273825080228253e-07,0.8170949279422366,0.968851574091186
TOI-4559 b,TOI-4559,1.415,1.7950872593207297,0.030786,554.16,0.0359,3558.0,0.392,7.0,0.5069400569322844,0.14668519668156044,0.3780138720239192,0.9488332651779756,0.9402852427646717,0.7730159277569604
TOI-4582 b,TOI-4582,10.53644186,0.5827741230785748,0.51,614.66,0.102,5190.0,1.34,4.0521,0.2416980190879094,0.0658478139592013,0.33374350110229345,5.4026034434469035e-06,0.3605949401730783,0.9915483438861905
TOI-4600 b,TOI-4600,6.8,1.269760544863939,0.25,347.0,0.349,5170.0,0.89,2.3,0.42302383028479,0.36039708251568187,0.5162056739454964,0.040683740305245304,0.6065306597126334,0.9904361888561481
TOI-4600 c,TOI-4600,9.42,1.269760544863939,0.21,191.0,1.152,5170.0,0.89,2.3,0.586935809543837,0.6873780939845094,0.7261490370736908,0.00033958256857728904,0.6570468198150567,0.9904361888561481
TOI-4602.01,TOI-4602,2.550449,1.2029723039923526,0.0,1380.27,0.05099712,6011.9,1.116795,3.28,0.2847841098390153,0.06311416916591749,0.009560416643882238,0.3128339229279917,1.0,0.9773726188437524
TOI-4603 b,TOI-4603,11.67975789,2.714694743820879,0.325,1677.0,0.0888,6264.0,1.765,1.64,0.1585728400605362,0.05959670605391246,0.0009008609141725129,1.0161182869181926e-06,0.522045776761016,0.8528399681336472
TOI-4633 c,TOI-4633,3.2,1.269760544863939,0.117,268.57,0.847,5800.0,1.1,1.3,0.6042905552694644,0.4129806592321743,0.9857166683261992,0.2448701446741254,0.7913618158955839,0.8520794693227021
TOI-4638.01,TOI-4638,2.933,1.0784095813505905,0.0,779.83,0.093013,5700.0,1.02,1.4336,0.3121817024643084,0.08348653240327797,0.21141810130241476,0.20894435389012994,1.0,0.883180200195314
TOI-4641 b,TOI-4641,8.18255591,1.269760544863939,0.074,950.11,0.173,6560.0,1.41,2.69,0.23187499414077273,0.07400634638865058,0.11046261336391856,0.004761417479327903,0.8624311149420455,0.9116172457369525
TOI-4666 b,TOI-4666,12.44196858,0.494696241836107,0.0,713.0,0.0333,3512.0,0.58,6.853,0.2744484875815399,0.09408911409879264,0.25958795836783605,7.692092231381338e-09,1.0,0.7662030651658498
TOI-469.01,TOI-469,3.41,0.832909122935104,0.0,716.0,0.111,5289.0,0.901,11.2,0.29965626047980587,0.09252990957788353,0.25736105273102516,0.12328826645807178,1.0,0.78272875653176
TOI-470 b,TOI-470,4.34,0.7747271675523681,0.057,660.0,0.119,5190.0,0.87,1.4,0.31109854808262594,0.11184465338725805,0.29947471004988196,0.10351805953877616,0.8922579558824083,0.8715483438861904
TOI-4734 b,TOI-4734,10.9175472,0.2311117209633866,0.12,1468.0,0.074,6070.0,1.391,3.2,0.19878915162109917,0.06186714284979747,0.005035838131662556,5.682722110690842e-07,0.7866278610665535,0.9721379232965683
TOI-4773 b,TOI-4773,15.22179579,1.289232648276759,0.024,2255.0,0.03216,6740.0,1.452,1.07,0.18489277064868584,0.05644616187680596,1.8633265860393355e-06,1.6765238763701493e-13,0.9531337870775047,0.6982276945237322
TOI-4791 b,TOI-4791,12.44196858,1.128171090909654,0.0,1472.0,0.0555,6058.0,1.2419999999999998,3.3,0.22017797300756445,0.0618022127334384,0.004885174338636445,2.5119488693104675e-08,1.0,0.9732589994230414
TOI-4794 b,TOI-4794,14.35870428,0.4510756193602167,0.1,1673.0,0.0492,6390.0,1.25,2.7,0.19652221180098567,0.05963373889128012,0.0009334159089012066,2.2799052144598043e-12,0.8187307530779818,0.9354397390355813
TOI-480 b,TOI-480,2.85372018,1.776645831418007,0.0,1198.94,0.077,6174.0,1.2793,2.7,0.32404118932773673,0.06438773731552883,0.030881647863008472,0.4881297405510645,1.0,0.9615912119133658
TOI-481 b,TOI-481,11.09691,1.085189268335969,0.153,1370.0,0.097,5735.0,1.14,6.7,0.1996144734312392,0.06827123565822354,0.010273111762506932,2.4504447780139365e-06,0.7363866194561001,0.9951211097566861
TOI-4860 b,TOI-4860,8.7,0.5596157879354227,0.008,694.0,0.01808,3260.0,0.3399999999999999,4.5,0.274861960324407,0.09938681355074509,0.27378824343588737,0.0005023151908580488,0.9841273200552851,0.7311631967897427
TOI-4914 b,TOI-4914,12.87,0.4637340162321401,0.408,894.0,0.098,5805.0,1.03,5.3,0.20637221240291959,0.08022020369736128,0.13957540228724127,1.3663811322389757e-09,0.4421969092798987,0.9918159933576673
TOI-4940 b,TOI-4940,6.61,1.269760544863939,0.0820999999999999,643.0,0.165,5504.0,1.012,9.8,0.29687454768431465,0.10200731356044515,0.31236054026698107,0.051123830242145056,0.8485722904495397,0.8799985777803061
TOI-4961 b,TOI-4961,12.34108775,0.982078472412158,0.182,919.0,0.0726,5380.0,0.912,8.0,0.22832462702369788,0.07841919350493468,0.12606631757165007,2.924022910123069e-08,0.6948911947429106,0.9987220458172132
TOI-4994 b,TOI-4994,8.54124329,0.5766133643039938,0.319,717.6,0.1515,5640.0,1.005,6.3,0.25168696849401717,0.09953550486835379,0.2561752994012248,0.0007237693852233647,0.528348064179391,0.9982615664480334
TOI-500 b,TOI-500,1.166,1.7732559976634952,0.063,1617.0,0.01189,4440.0,0.74,5.0,0.38740983641165705,0.05935680133443293,0.001518306544670833,0.9346608502820047,0.8816148467834161,0.9116172457369525
TOI-500 c,TOI-500,2.09,1.3937663759585917,0.072,648.801,0.102,4440.0,0.74,5.0,0.4097083153121052,0.13451253032903485,0.3079648066030388,0.5394361433328378,0.865887748059205,0.9116172457369525
TOI-500 d,TOI-500,6.35,0.5370779949100564,0.016,540.556,0.102,4440.0,0.74,5.0,0.3357559992924687,0.13451253032903485,0.3875282046631868,0.018910898649473856,0.9685065820791976,0.9116172457369525
TOI-500 e,TOI-500,3.99,0.832909122935104,0.073,393.4,0.102,4440.0,0.74,5.0,0.3660497562287668,0.13451253032903485,0.47094913682166856,0.11827795758013959,0.8641577031846428,0.9116172457369525
TOI-5005 b,TOI-5005,6.25,0.5538851132264376,0.0186,1040.0,0.06614,5749.0,0.97,2.2,0.24307463515317507,0.07054816297320596,0.07288661200780694,0.02180061941211492,0.9634834193942216,0.9945265928875608
TOI-5027 b,TOI-5027,10.76062147,1.3711807233098423,0.385,1056.0,0.0929999999999999,5909.0,1.02,0.4,0.15767699599363466,0.0800022233529297,0.06732993744136967,1.0353440246534068e-05,0.46301306831122807,0.6654035594059473
TOI-5076 b,TOI-5076,3.48935569,1.1249295969854831,0.0,550.0,0.1481,4780.0,0.7889999999999999,8.4,0.3787182936267201,0.1485723904450617,0.38094498692266865,0.19250430683390307,1.0,0.9298084887350071
TOI-5082.01,TOI-5082,2.54811,1.2029723039923526,0.0,1164.91,0.051204842,5670.0,0.99665,1.9265,0.2940508624820122,0.0676742630335579,0.03761140948475878,0.3134404190113171,1.0,0.9827393424681377
TOI-5108 b,TOI-5108,6.6,0.4700036292457356,0.1253,1180.0,0.073,5808.0,1.1,5.8,0.2113702215832188,0.06663850733323491,0.0344938129586197,0.012121680538048761,0.7783336427576704,0.9916559039355486
TOI-512 b,TOI-512,1.54,1.8906825087274528,0.02,1009.0,0.102,5277.0,0.74,8.235,0.4426019706486443,0.09453187480312875,0.08460518883024574,0.9714592104816326,0.9607894391523232,0.9799373124842896
TOI-5126 b,TOI-5126,4.74,0.712949807856125,0.0,1442.0,0.06519,6150.0,1.2400000000000002,0.8,0.2132890893599696,0.06465989268800128,0.006120109407593431,0.08356371575852559,1.0,0.7241535641556569
