pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_age,st_ageerr1,st_ageerr2,st_agelim
HAT-P-27 b,HAT-P-27,3.039577,5e-06,-6e-06,0.0,0.04,0.0008,-0.0008,0.0,11.43,0.78,-0.67,0.0,197.05,9.53,-9.53,0.0,0.76,0.17,-0.13,0.0,0.0,,,0.0,336.0384,,,0.0,1091.99,,,0.0,5316.0,87.12,-122.28,0.0,0.864673,0.049715,-0.035099,0.0,0.916,0.121408,-0.099904,0.0,-0.26926,0.01134,-0.01451,0.0,4.4,3.8,-2.6,0.0
HAT-P-28 b,HAT-P-28,3.257215,7e-06,-7e-06,0.0,0.0434,0.0007,-0.0007,0.0,13.585,1.267,-0.919,0.0,198.953,11.759,-11.759,0.0,0.44,0.09,-0.09,0.0,0.051,0.033,-0.033,0.0,554.7122,,,0.0,1384.0,52.0,-52.0,0.0,5680.0,90.0,-90.0,0.0,1.103,0.091,-0.069,0.0,1.025,0.047,-0.047,0.0,0.053,0.08,-0.066,0.0,6.1,2.6,-1.9,0.0
HAT-P-29 b,HAT-P-29,5.72319,4.9e-05,-4.9e-05,0.0,0.0667,0.0008,-0.0008,0.0,13.11453,1.45717,-1.45717,0.0,279.6904,79.4575,-79.4575,0.0,0.710842,0.074267,-0.070288,0.0,0.09,0.05,-0.05,0.0,433.0,56.0,-48.0,0.0,1281.0,23.0,-26.0,0.0,6087.0,88.0,-88.0,0.0,1.3,0.14,-0.14,0.0,1.45,0.6,-0.6,0.0,0.31175,0.0267,-0.0262,0.0,2.2,1.0,-1.0,0.0
HAT-P-3 b,HAT-P-3,2.8997,5.4e-05,-5.4e-05,0.0,0.03866,0.00041,-0.00041,0.0,10.53646,0.78463,-0.78463,0.0,206.5895,34.9613,-34.9613,0.0,0.855,0.071,-0.071,0.0,0.0,,,0.0,176.587,,,0.0,1189.0,16.0,-16.0,0.0,5185.0,80.0,-80.0,0.0,0.87,0.06,-0.06,0.0,1.06,0.28,-0.28,0.0,-0.36,0.05,-0.05,0.0,1.6,2.1,-2.1,0.0
HAT-P-30 b,HAT-P-30,2.8106,5e-06,-5e-06,0.0,0.0419,0.00046,-0.00046,0.0,16.14096,1.68135,-1.68135,0.0,263.7989,57.2094,-57.2094,0.0,0.309,0.027,-0.025,0.0,0.04,0.02,-0.02,0.0,1467.9573,,,0.0,1630.0,42.0,-42.0,0.0,6304.0,88.0,-88.0,0.0,1.31,0.13,-0.13,0.0,1.55,0.51,-0.51,0.0,0.312,0.048,-0.054,0.0,1.0,0.8,-0.5,0.0
HAT-P-31 b,HAT-P-31,5.00542,9.1e-05,-9.1e-05,0.0,0.061,0.0013,-0.0011,0.0,12.21781,1.68135,-1.68135,0.0,721.4741,266.9772,-266.9772,0.0,2.18,1.24,-0.93,0.0,0.25,0.0,0.0,0.0,746.9025,,,0.0,1450.0,230.0,-110.0,0.0,6065.0,100.0,-100.0,0.0,1.39,0.11,-0.11,0.0,1.31,0.73,-0.73,0.0,0.43315,0.01914,-0.02074,0.0,3.17,0.7,-1.1,0.0
HAT-P-32 b,HAT-P-32,2.1500082,1.3e-07,-1.3e-07,0.0,0.03397,0.00051,-0.0005,0.0,22.19382,0.504405,-0.504405,0.0,216.1244,34.9613,-31.783,0.0,0.108,0.018,-0.017,0.0,0.159,0.051,-0.028,0.0,1841.0,31.0,-38.0,0.0,1835.7,6.8,-6.9,0.0,6001.0,88.0,-88.0,0.0,1.367,0.031,-0.03,0.0,1.132,0.051,-0.05,0.0,0.33806,0.01931,-0.01958,0.0,2.7,0.8,-0.8,0.0
HAT-P-33 b,HAT-P-33,3.47447,1e-06,-1e-06,0.0,0.04995,0.00048,-0.00049,0.0,20.73665,5.49241,-5.49241,0.0,292.4036,158.915,-158.915,0.0,0.2,0.03,-0.03,0.0,0.0,,,0.0,1701.38,,,0.0,1782.0,28.0,-28.0,0.0,6446.0,88.0,-88.0,0.0,1.79,0.48,-0.48,0.0,1.82,1.45,-1.45,0.0,0.618,0.036,,0.0,2.3,0.3,-0.3,0.0
HAT-P-34 b,HAT-P-34,5.452654,1.6e-05,-1.6e-05,0.0,0.06774,0.00074,-0.00076,0.0,13.417173,1.45717,-1.031228,0.0,1058.3739,66.7443,-63.566,0.0,2.5,0.75,-0.6,0.0,0.432,0.029,-0.027,0.0,433.78,,,0.0,1520.0,60.0,-60.0,0.0,6442.0,88.0,-88.0,0.0,1.53,0.14,-0.1,0.0,1.392,0.047,-0.047,0.0,0.6003,0.02699,-0.02211,0.0,1.7,0.4,-0.5,0.0
HAT-P-35 b,HAT-P-35,3.646706,2.1e-05,-2.1e-05,0.0,0.04978,0.00064,-0.00066,0.0,14.930388,1.098482,-1.098482,0.0,335.62848,10.48839,-10.48839,0.0,0.55,0.14,-0.11,0.0,0.02,,,1.0,999.6688,,,0.0,1581.0,45.0,-45.0,0.0,6096.0,88.0,-88.0,0.0,1.435,0.084,-0.084,0.0,1.236,0.048,-0.048,0.0,0.38307,0.02289,-0.03345,0.0,3.5,0.8,-0.5,0.0
HAT-P-36 b,HAT-P-36,1.32734683,4.8e-07,-4.8e-07,0.0,0.0241,0.00047,-0.00047,0.0,14.313893,0.22418,-0.22418,0.0,587.413406,27.65121,-27.65121,0.0,1.175,0.078,-0.078,0.0,0.063,0.021,-0.023,0.0,1821.0,27.0,-27.0,0.0,1780.97,18.8,-18.8,0.0,5620.0,40.0,-40.0,0.0,1.041,0.013,-0.013,0.0,1.03,0.03,-0.03,0.0,0.02243,0.01936,-0.0194,0.0,6.6,2.9,-1.8,0.0
HAT-P-37 b,HAT-P-37,2.797436,7e-06,-7e-06,0.0,0.0379,0.0006,-0.0006,0.0,13.204,0.863,-0.863,0.0,371.528,32.735,-32.735,0.0,0.89,0.19,-0.19,0.0,0.058,0.038,-0.038,0.0,412.3914,,,0.0,1271.0,47.0,-47.0,0.0,5500.0,100.0,-100.0,0.0,0.877,0.059,-0.044,0.0,0.929,0.043,-0.043,0.0,-0.208,0.071,-0.069,0.0,3.6,4.1,-2.2,0.0
HAT-P-38 b,HAT-P-38,4.640382,3.2e-05,-3.2e-05,0.0,0.0523,0.0009,-0.0009,0.0,9.247,1.031,-0.706,0.0,84.857,6.356,-6.356,0.0,0.59,0.16,-0.16,0.0,0.067,0.047,-0.047,0.0,243.0337,,,0.0,1082.0,55.0,-55.0,0.0,5330.0,100.0,-100.0,0.0,0.923,0.096,-0.067,0.0,0.886,0.044,-0.044,0.0,-0.208,0.1,-0.076,0.0,10.1,3.9,-4.8,0.0
HAT-P-39 b,HAT-P-39,3.54387,5e-06,-5e-06,0.0,0.0509,0.0006,-0.0006,0.0,17.609,1.211,-0.908,0.0,190.372,31.464,-31.464,0.0,0.19,0.04,-0.04,0.0,0.0,,,0.0,1915.6934,,,0.0,1752.0,43.0,-43.0,0.0,6430.0,100.0,-100.0,0.0,1.625,0.081,-0.62,0.0,1.404,0.051,-0.51,0.0,0.607,0.049,-0.055,0.0,2.0,0.4,-0.4,0.0
HAT-P-4 b,HAT-P-4,3.056536,,,0.0,0.04438,0.00081,-0.0015,0.0,14.28,0.549,-0.673,0.0,213.255,10.488,-13.984,0.0,0.403,0.065,-0.049,0.0,0.0,,,0.0,1438.0,,,0.0,1686.0,30.0,-26.0,0.0,5860.0,80.0,-80.0,0.0,1.596,0.06,-0.075,0.0,1.248,0.07,-0.12,0.0,0.431,0.056,-0.062,0.0,3.9,0.8,-1.4,0.0
HAT-P-40 b,HAT-P-40,4.45724,1e-05,-1e-05,0.0,0.0608,0.0006,-0.0015,0.0,17.03768,1.90553,-1.90553,0.0,152.5584,41.3179,-41.3179,0.0,0.15,0.01,-0.01,0.0,0.0,,,0.0,1747.4151,,,0.0,1770.0,33.0,-33.0,0.0,6080.0,100.0,-100.0,0.0,1.94,0.22,-0.22,0.0,1.03,0.4,-0.4,0.0,0.778,0.047,,0.0,2.7,0.9,-0.3,0.0
HAT-P-41 b,HAT-P-41,2.69405,4e-06,-4e-06,0.0,0.04258,0.00047,-0.00048,0.0,22.97845,5.6045,-5.6045,0.0,378.2177,190.698,-190.698,0.0,0.204,0.006,-0.0088,0.0,0.0,,,0.0,2485.0721,,,0.0,1941.0,38.0,-38.0,0.0,6390.0,100.0,-100.0,0.0,2.05,0.5,-0.5,0.0,2.56,1.9,-1.9,0.0,0.628,0.044,,0.0,2.2,0.4,-0.4,0.0
HAT-P-42 b,HAT-P-42,4.641878,3.2e-05,-3.2e-05,0.0,0.0575,0.0011,-0.0011,0.0,14.348,1.715,-1.715,0.0,331.801,26.379,-26.379,0.0,0.61,0.34,-0.15,0.0,0.0,,,0.0,684.0973,,,0.0,1428.0,60.0,-60.0,0.0,5743.0,50.0,-50.0,0.0,1.53,0.14,-0.14,0.0,1.178,0.068,-0.068,0.0,0.356,0.075,-0.091,0.0,5.2,1.8,-0.7,0.0
HAT-P-43 b,HAT-P-43,3.3326414,1.51e-05,-1.53e-05,0.0,0.0444,0.0021,-0.0021,0.0,13.63,0.64,-0.63,0.0,210.395,19.069,-19.069,0.0,0.39,0.05,-0.05,0.0,0.0,,,0.0,521.877,,,0.0,1353.0,16.0,-16.0,0.0,5693.0,62.0,-63.0,0.0,1.08,0.05,-0.05,0.0,1.03,0.04,-0.04,0.0,0.05986,0.01781,-0.01734,0.0,5.7,1.9,-1.1,0.0
HAT-P-44 b,HAT-P-44,4.301219,1.9e-05,-1.9e-05,0.0,0.0507,0.0007,-0.0007,0.0,13.922,1.188,-0.572,0.0,111.871,9.217,-9.217,0.0,0.23,0.04,-0.04,0.0,0.044,0.052,-0.052,0.0,185.119,,,0.0,1108.0,51.0,-32.0,0.0,5295.0,100.0,-100.0,0.0,0.949,0.08,-0.037,0.0,0.942,0.041,-0.041,0.0,-0.194,0.086,-0.058,0.0,7.5,3.6,-3.6,0.0
HAT-P-44 c,HAT-P-44,872.2,1.7,-1.7,0.0,1.752,0.025,-0.025,0.0,13.0,,,0.0,1271.3,444.9,-254.3,0.0,3.18,,,0.0,0.494,0.081,-0.081,0.0,,,,,,,,,5295.0,100.0,-100.0,0.0,0.949,0.08,-0.037,0.0,0.942,0.041,-0.041,0.0,-0.194,0.086,-0.058,0.0,7.5,3.6,-3.6,0.0
HAT-P-45 b,HAT-P-45,3.128992,2.1e-05,-2.1e-05,0.0,0.0452,0.0007,-0.0007,0.0,15.984,1.962,-0.975,0.0,283.492,43.541,-31.464,0.0,0.38,0.09,-0.09,0.0,0.049,0.063,-0.063,0.0,1052.239,,,0.0,1652.0,90.0,-52.0,0.0,6330.0,100.0,-100.0,0.0,1.319,0.155,-0.072,0.0,1.259,0.058,-0.058,0.0,0.4,0.108,-0.061,0.0,2.0,0.8,-0.8,0.0
HAT-P-46 b,HAT-P-46,4.463129,4.8e-05,-4.8e-05,0.0,0.0577,0.0014,-0.0009,0.0,14.392,3.038,-1.491,0.0,156.684,26.061,-16.526,0.0,0.28,0.1,-0.1,0.0,0.123,0.12,-0.12,0.0,1405.4798,,,0.0,1458.0,140.0,-75.0,0.0,6120.0,100.0,-100.0,0.0,1.396,0.293,-0.136,0.0,1.284,0.095,-0.06,0.0,0.391,0.178,-0.096,0.0,2.5,0.7,-1.0,0.0
HAT-P-49 b,HAT-P-49,2.69155,6e-06,-6e-06,0.0,0.04378,0.00048,-0.00049,0.0,17.82231,2.01762,-2.01762,0.0,699.226,187.5197,-187.5197,0.0,0.75,0.17,-0.17,0.0,0.0,,,0.0,4392.03,,,0.0,2131.0,69.0,-42.0,0.0,6820.0,52.0,-52.0,0.0,2.06,0.23,-0.23,0.0,2.22,0.83,-0.83,0.0,0.814,0.066,-0.04,0.0,1.5,0.2,-0.2,0.0
HAT-P-5 b,HAT-P-5,2.78849,2.5e-05,-2.5e-05,0.0,0.04073,0.0005,-0.00093,0.0,13.56289,1.1209,-1.1209,0.0,311.4734,63.566,-63.566,0.0,0.668403,0.088855,-0.088855,0.0,0.0,,,0.0,850.6754,,,0.0,1517.0,29.0,-29.0,0.0,5960.0,100.0,-100.0,0.0,1.12,0.09,-0.09,0.0,1.04,0.29,-0.29,0.0,0.187,0.064,-0.064,0.0,2.6,2.1,-1.4,0.0
HAT-P-50 b,HAT-P-50,3.1220109,6.5e-06,-6.5e-06,0.0,0.0453,0.00058,-0.0014,0.0,14.437192,0.717376,-0.717376,0.0,429.0705,23.20159,-23.20159,0.0,0.78,0.11,-0.11,0.0,0.115,,,1.0,2108.4362,,,0.0,1862.0,34.0,-34.0,0.0,6280.0,49.0,-49.0,0.0,1.698,0.071,-0.071,0.0,1.273,0.049,-0.115,0.0,0.60314,0.03932,-0.04324,0.0,3.37,1.44,-0.27,0.0
HAT-P-51 b,HAT-P-51,4.21802091,6.6e-07,-6.6e-07,0.0,0.05042,0.00068,-0.00065,0.0,13.50682174,0.19055267,-0.17934369,0.0,97.57332095,6.67439655,-6.35656814,0.0,0.218,0.014,-0.014,0.0,0.07,,,1.0,310.0,7.3,-7.3,0.0,1168.2,6.9,-7.0,0.0,5453.0,31.0,-32.0,0.0,0.995,0.013,-0.013,0.0,0.961,0.04,-0.036,0.0,-0.10237,0.01139,-0.01227,0.0,8.1,2.7,-2.5,0.0
HAT-P-52 b,HAT-P-52,2.7535953,9.4e-06,-9.4e-06,0.0,0.03694,0.00038,-0.00038,0.0,11.309881,0.807048,-0.807048,0.0,259.98494,9.21707,-9.21707,0.0,0.98,0.21,-0.21,0.0,0.047,,,1.0,227.759,,,0.0,1218.0,37.0,-37.0,0.0,5131.0,50.0,-50.0,0.0,0.893,0.047,-0.047,0.0,0.887,0.027,-0.027,0.0,-0.30452,0.04959,-0.056,0.0,9.4,4.1,-4.1,0.0
HAT-P-53 b,HAT-P-53,1.9616241,3.9e-06,-3.9e-06,0.0,0.03159,0.00042,-0.00042,0.0,14.773462,1.020019,-1.020019,0.0,471.65972,17.79848,-17.79848,0.0,0.8,0.15,-0.15,0.0,0.134,,,1.0,1400.0226,,,0.0,1778.0,48.0,-48.0,0.0,5956.0,50.0,-50.0,0.0,1.209,0.081,-0.062,0.0,1.093,0.043,-0.043,0.0,0.21748,0.05898,-0.05017,0.0,4.67,1.45,-0.83,0.0
HAT-P-54 b,HAT-P-54,3.799847,1.4e-05,-1.4e-05,0.0,0.04117,0.00043,-0.00043,0.0,10.581296,0.313852,-0.313852,0.0,241.5508,10.17056,-10.17056,0.0,1.118,0.098,-0.098,0.0,0.074,,,1.0,88.6713,,,0.0,818.0,12.0,-12.0,0.0,4390.0,50.0,-50.0,0.0,0.617,0.013,-0.013,0.0,0.645,0.02,-0.02,0.0,-0.9017,0.0298,-0.032,0.0,3.9,4.3,-2.1,0.0
HAT-P-55 b,HAT-P-55,3.5852313,5.1e-07,-5.1e-07,0.0,0.04628,0.00074,-0.00072,0.0,14.84069045,0.25780656,-0.24659758,0.0,189.42573057,23.20147371,-22.8836453,0.0,0.318,0.04,-0.039,0.0,0.17,,,1.0,583.0,18.0,-18.0,0.0,1367.0,11.0,-11.0,0.0,5804.0,37.0,-37.0,0.0,1.105,0.018,-0.017,0.0,1.028,0.05,-0.048,0.0,0.09656,0.01671,-0.01594,0.0,5.3,2.3,-1.9,0.0
HAT-P-56 b,HAT-P-56,2.79083,5e-06,-5e-06,0.0,0.0423,0.00039,-0.00039,0.0,16.92559,1.23299,-1.23299,0.0,734.1873,139.8452,-139.8452,0.0,0.75,0.11,-0.12,0.0,0.29,,,1.0,3515.0,1732.0,-1732.0,0.0,1840.0,21.0,-21.0,0.0,6566.0,50.0,-50.0,0.0,1.47,0.11,-0.11,0.0,1.42,0.33,-0.33,0.0,0.55274,0.01006,-0.0103,0.0,2.01,0.35,-0.35,0.0
HAT-P-57 b,HAT-P-57,2.4653,3e-06,-3e-06,0.0,0.0406,0.0011,-0.0011,0.0,19.50366,4.03524,-4.03524,0.0,448.1403,483.1016,-483.1016,0.0,0.332,,,0.0,0.0,,,0.0,2726.6328,,,0.0,2200.0,76.0,-76.0,0.0,6330.0,124.0,-124.0,0.0,1.85,0.39,-0.39,0.0,2.77,1.74,-1.74,0.0,0.80618,0.06888,-0.0819,0.0,1.0,0.67,-0.51,0.0
HAT-P-58 b,HAT-P-58,4.0138379,2.4e-06,-2.4e-06,0.0,0.04994,0.00044,-0.00044,0.0,14.93036229,0.48198617,-0.48198617,0.0,118.2321674,9.53485221,-9.53485221,0.0,0.194,0.024,-0.024,0.0,0.073,,,1.0,1146.0,50.0,-50.0,0.0,1622.0,18.0,-18.0,0.0,6078.0,48.0,-48.0,0.0,1.53,0.034,-0.034,0.0,1.031,0.028,-0.028,0.0,0.45637,0.0222,-0.0234,0.0,7.11,0.27,-0.72,0.0
HAT-P-59 b,HAT-P-59,4.1419771,1.2e-06,-1.2e-06,0.0,0.05064,0.00037,-0.00037,0.0,12.58768533,0.14571675,-0.14571675,0.0,489.45574678,21.29450327,-21.29450327,0.0,1.347,0.081,-0.081,0.0,0.03,,,1.0,441.4,8.9,-8.9,0.0,1277.8,6.5,-6.5,0.0,5678.0,16.0,-16.0,0.0,1.1038,0.0073,-0.0073,0.0,1.008,0.022,-0.022,0.0,0.05385,0.00572,-0.00579,0.0,7.3,1.0,-1.0,0.0
HAT-P-6 b,HAT-P-6,3.85298,5e-06,-5e-06,0.0,0.05239,0.0008,-0.00082,0.0,16.58932,1.68135,-1.68135,0.0,419.5356,95.349,-95.349,0.0,0.558,0.047,-0.047,0.0,0.0,,,0.0,1099.44,,,0.0,1675.0,32.0,-31.0,0.0,6570.0,80.0,-80.0,0.0,1.62,0.17,-0.17,0.0,1.79,0.6,-0.6,0.0,0.55267,0.05906,-0.05574,0.0,2.3,0.5,-0.7,0.0
HAT-P-60 b,HAT-P-60,4.7947813,2.4e-06,-2.4e-06,0.0,0.06277,0.00017,-0.00017,0.0,18.28184752,0.26901554,-0.26901554,0.0,182.43350562,12.07747947,-12.07747947,0.0,0.164,0.013,-0.013,0.0,0.25,,,1.0,1634.0,45.0,-45.0,0.0,1772.0,12.0,-12.0,0.0,6212.0,26.0,-26.0,0.0,2.197,0.027,-0.02,0.0,1.435,0.012,-0.012,0.0,0.80889,0.01132,-0.01162,0.0,2.765,0.042,-0.056,0.0
HAT-P-61 b,HAT-P-61,1.90231289,7.7e-07,-7.7e-07,0.0,0.0301,0.00034,-0.00034,0.0,10.07687365,0.30264248,-0.30264248,0.0,335.9446262,22.24798849,-22.24798849,0.0,1.8,0.2,-0.2,0.0,0.113,,,1.0,849.5,35.2,-35.2,0.0,1505.0,16.0,-16.0,0.0,5587.0,45.0,-45.0,0.0,0.938,0.011,-0.011,0.0,1.004,0.033,-0.033,0.0,-0.1152,0.01721,-0.01792,0.0,2.6,2.0,-2.0,0.0
HAT-P-62 b,HAT-P-62,2.6453235,3.9e-06,-3.9e-06,0.0,0.03772,0.00024,-0.00024,0.0,12.02723629,0.32506044,-0.32506044,0.0,241.86741773,27.96889982,-27.96889982,0.0,0.77,0.11,-0.11,0.0,0.101,,,1.0,867.2,30.0,-30.0,0.0,1512.0,13.0,-13.0,0.0,5629.0,48.0,-48.0,0.0,1.17,0.016,-0.016,0.0,1.023,0.02,-0.02,0.0,0.09061,0.01829,-0.0191,0.0,8.1,1.1,-1.1,0.0
HAT-P-63 b,HAT-P-63,3.377728,1.3e-05,-1.3e-05,0.0,0.04294,0.00035,-0.00035,0.0,12.5428494,0.36989636,-0.36989636,0.0,195.1466419,7.62788177,-7.62788177,0.0,0.54,0.055,-0.055,0.0,0.069,,,1.0,387.4,13.4,-13.4,0.0,1237.0,11.0,-11.0,0.0,5400.0,55.0,-39.0,0.0,0.9661,0.011,-0.0082,0.0,0.925,0.023,-0.023,0.0,-0.1463,0.01671,-0.01737,0.0,9.0,1.7,-1.7,0.0
HAT-P-64 b,HAT-P-64,4.007232,1.7e-06,-1.7e-06,0.0,0.05387,0.0003,-0.0003,0.0,19.08889413,0.78462865,-0.78462865,0.0,184.34047606,57.20911326,-41.31769291,0.0,0.144,0.046,-0.035,0.0,0.101,,,1.0,1611.0,78.0,-59.0,0.0,1766.0,22.0,-16.0,0.0,6457.0,29.0,-29.0,0.0,1.735,0.041,-0.028,0.0,1.298,0.021,-0.021,0.0,0.66839,0.02622,-0.01614,0.0,2.88,0.13,-0.13,0.0
HAT-P-65 b,HAT-P-65,2.60544751,5e-07,-4.9e-07,0.0,0.04042,0.00057,-0.00055,0.0,18.05766791,0.26901554,-0.26901554,0.0,176.07693748,29.24021344,-28.92238504,0.0,0.164,0.027,-0.027,0.0,0.304,,,1.0,1821.0,52.0,-51.0,0.0,1818.0,13.0,-13.0,0.0,5872.0,40.0,-40.0,0.0,1.666,0.024,-0.024,0.0,1.297,0.056,-0.053,0.0,0.47276,0.0172,-0.01791,0.0,3.9,0.8,-0.8,0.0
HAT-P-66 b,HAT-P-66,2.972086,5.7e-06,-5.7e-06,0.0,0.04363,0.00121,-0.00064,0.0,17.82231,1.79344,-1.1209,0.0,248.86089,18.11631,-18.11631,0.0,0.242,0.045,-0.061,0.0,0.09,,,1.0,1939.51,,,0.0,1896.0,66.0,-42.0,0.0,6002.0,50.0,-50.0,0.0,1.881,0.151,-0.095,0.0,1.255,0.107,-0.054,0.0,0.6149,0.06905,-0.05142,0.0,4.66,0.52,-1.12,0.0
HAT-P-67 b,HAT-P-67,4.8101069,7e-07,-6.8e-07,0.0,0.06505,0.00273,-0.00079,0.0,23.9872187,0.28022452,-0.28022452,0.0,143.02278315,47.67426105,-47.67426105,0.0,0.061,0.02,-0.021,0.0,0.0,,,0.0,2029.17,,,0.0,1903.0,25.0,-25.0,0.0,6640.0,140.0,-130.0,0.0,2.62,0.03,-0.03,0.0,1.73,0.1,-0.1,0.0,1.07773,0.02948,-0.02735,0.0,1.46,0.29,-0.26,0.0
HAT-P-68 b,HAT-P-68,2.29840551,5.2e-07,-5.2e-07,0.0,0.02996,0.00043,-0.00012,0.0,12.016048,0.134508,-0.134508,0.0,230.10892,13.66669,-13.66669,0.0,0.727,0.051,-0.051,0.0,0.041,,,1.0,184.8,5.9,-5.9,0.0,1027.8,8.2,-8.2,0.0,4508.0,43.0,-43.0,0.0,0.6701,0.0041,-0.0032,0.0,0.6785,0.0299,-0.0079,0.0,-0.77911,0.0159,-0.0165,0.0,11.1,1.1,-6.9,0.0
HAT-P-69 b,HAT-P-69,4.7869491,1.8e-06,-2.1e-06,0.0,0.06555,0.0007,-0.00035,0.0,18.786284,0.571659,-0.369897,0.0,1137.8314,184.3414,-184.3414,0.0,1.02,0.18,-0.16,0.0,0.0,,,0.0,2320.18,,,0.0,1930.0,80.0,-230.0,0.0,7394.0,360.0,-600.0,0.0,1.926,0.06,-0.031,0.0,1.648,0.058,-0.026,0.0,1.0,0.07188,-0.04096,0.0,1.27,0.28,-0.44,0.0
HAT-P-7 b,HAT-P-7,2.20474,1.7e-05,-1.7e-05,0.0,0.03809,0.00019,-0.00019,0.0,16.92559,2.35389,-2.35389,0.0,584.8072,168.4499,-168.4499,0.0,0.712,0.015,-0.015,0.0,0.0,,,0.0,4353.408,95.909,-93.804,0.0,2733.0,21.0,-21.0,0.0,6389.0,17.0,-17.0,0.0,2.0,0.28,-0.28,0.0,1.56,0.68,-0.68,0.0,0.8142,0.01979,-0.01762,0.0,1.78,0.17,-0.19,0.0
HAT-P-70 b,HAT-P-70,2.74432452,7.9e-07,-6.8e-07,0.0,0.04739,0.00031,-0.00106,0.0,20.96083,1.68135,-1.1209,0.0,2154.8874,,,0.0,1.54,,,0.0,0.0,,,0.0,5405.6,,,0.0,2562.0,43.0,-52.0,0.0,8450.0,540.0,-690.0,0.0,1.858,0.119,-0.091,0.0,1.89,0.01,-0.013,0.0,1.22272,0.11971,-0.13993,0.0,0.6,0.38,-0.2,0.0
HAT-P-8 b,HAT-P-8,3.07634,4e-06,-4e-06,0.0,0.04496,0.00046,-0.00045,0.0,15.6926,1.45717,-1.45717,0.0,406.8224,85.8141,-85.8141,0.0,0.685644,0.046417,-0.046417,0.0,0.0,,,0.0,1519.9645,,,0.0,1713.0,27.0,-27.0,0.0,6200.0,80.0,-80.0,0.0,1.57,0.15,-0.15,0.0,1.27,0.41,-0.41,0.0,0.519,0.05,,0.0,3.4,1.0,-1.0,0.0
HAT-P-9 b,HAT-P-9,3.92281072,1.02e-06,-1.02e-06,0.0,0.05287,0.00078,-0.00078,0.0,15.614137,0.751003,-0.728585,0.0,238.05467,20.34112,-20.02329,0.0,0.342,0.057,-0.048,0.0,0.084,0.052,-0.047,0.0,931.0,73.0,-69.0,0.0,1540.0,32.0,-30.0,0.0,6350.0,150.0,-150.0,0.0,1.338,0.065,-0.06,0.0,1.281,0.057,-0.056,0.0,0.4183,0.04109,-0.0399,0.0,1.6,1.8,-1.4,0.0
HATS-1 b,HATS-1,3.446459,4e-06,-4e-06,0.0,0.0444,0.0008,-0.0008,0.0,14.594,1.816,-1.098,0.0,589.55,83.268,-62.292,0.0,1.03,0.25,-0.25,0.0,0.12,0.092,-0.092,0.0,489.9461,,,0.0,1359.0,89.0,-59.0,0.0,5870.0,100.0,-100.0,0.0,1.038,0.128,-0.075,0.0,0.986,0.054,-0.054,0.0,0.04139,0.11394,-0.0776,0.0,6.0,2.8,-2.8,0.0
HATS-10 b,HATS-10,3.312846,5.8e-06,-5.8e-06,0.0,0.04491,0.00074,-0.00074,0.0,10.861521,0.683749,-0.504405,0.0,167.17858,25.74423,-25.74423,0.0,0.7,0.15,-0.15,0.0,0.501,,,1.0,836.8558,,,0.0,1407.0,39.0,-39.0,0.0,5880.0,120.0,-120.0,0.0,1.105,0.055,-0.04,0.0,1.101,0.054,-0.054,0.0,0.117,0.056,-0.064,0.0,3.3,1.7,-1.7,0.0
HATS-11 b,HATS-11,3.619188,2.8e-05,-2.9e-05,0.0,0.0507,0.0012,-0.0012,0.0,18.03,0.72,-0.72,0.0,263.7989,31.783,-31.783,0.0,0.315,0.037,-0.037,0.0,0.34,,,1.0,1027.296,,,0.0,1596.0,95.0,-94.0,0.0,6563.0,361.0,-361.0,0.0,1.54,0.06,-0.06,0.0,1.33,0.09,-0.09,0.0,0.40312,0.06226,-0.07271,0.0,7.7,2.2,-1.6,0.0
HATS-12 b,HATS-12,3.142702,5.3e-05,-5.3e-05,0.0,0.0441,0.0005,-0.0005,0.0,7.76,0.47,-0.47,0.0,759.6137,27.65121,-27.65121,0.0,1.12,0.14,-0.14,0.0,0.085,,,1.0,566.4817,,,0.0,1446.0,47.0,-47.0,0.0,6357.0,91.0,-91.0,0.0,1.17,0.07,-0.07,0.0,1.16,0.04,-0.04,0.0,0.86332,0.08116,-0.09989,0.0,2.36,0.31,-0.31,0.0
