pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS
Kepler-826 b,Kepler-826,0.8109302162163288,1.9329696377795784,0.0,7.174724309836376,0.0507121255416477,6079.0,1.05,1.6808279085207734,0.4223965118437218
Kepler-827 b,Kepler-827,1.891604804197771,0.6048622656923737,0.0,6.354370040797351,0.2423185307002507,5602.0,0.9300000000000002,1.6808279085207734,0.3431686939668382
Kepler-828 b,Kepler-828,0.9202827531436926,1.724550719534605,0.0,7.522400231387125,0.0122052124383622,5039.0,0.81,1.717395053939193,0.39790682001053257
Kepler-829 b,Kepler-829,1.1346227261911428,1.3812818192963463,0.0,6.754604099487962,0.0656004570839488,5698.0,0.98,1.7369512327330598,0.3697206381902972
Kepler-83 b,Kepler-83,1.3428648031925547,0.6043159668533296,0.0,6.133398042996649,0.0704118642403654,4082.0,0.6599999999999999,1.4085449700547104,0.3722065502657244
Kepler-83 c,Kepler-83,1.2119409739751128,0.3220834991691133,0.0,5.8944028342648505,0.1115055959175401,4082.0,0.6599999999999999,1.4085449700547104,0.4347692216904698
Kepler-83 d,Kepler-83,1.0784095813505905,0.4446858212614457,0.0,6.345636360828596,0.049742091894814,4648.0,0.58,1.4085449700547104,0.4013095254391563
Kepler-830 b,Kepler-830,0.9932517730102834,1.599387576580599,0.0,6.811244378601294,0.0983056887841233,6037.0,1.07,1.4973884086254774,0.41396131452340706
Kepler-831 b,Kepler-831,0.8197798314933114,1.912501086924184,0.0,6.900730664045173,0.0581179533346484,5732.0,0.99,1.6428726885203375,0.44624393644324467
Kepler-832 b,Kepler-832,1.118414915964289,1.4060969884160703,0.0,6.873163834212518,0.0723206615796261,5596.0,0.9200000000000002,1.6808279085207734,0.3621273492211463
Kepler-833 b,Kepler-833,1.1052568313867783,1.425515074273172,0.0,5.948034989180646,0.107867370869007,4339.0,0.64,1.551808799597464,0.48230605246089603
Kepler-834 b,Kepler-834,1.1052568313867783,1.425515074273172,0.0,5.937536205082426,0.0826853666186078,4554.0,0.7,1.3056264580524355,0.47114136739070683
Kepler-835 b,Kepler-835,1.332366019094335,1.1216775615991057,0.0,6.826545223556594,0.1016536537264998,5954.0,1.08,1.5325568680981427,0.30281709337864726
Kepler-836 b,Kepler-836,1.316408233655724,1.1410330045520618,0.0,6.76849321164863,0.0964913001887612,5895.0,1.03,1.6620303625532709,0.31612109206823436
Kepler-837 b,Kepler-837,1.269760544863939,1.199964782928397,0.0,6.553933404025811,0.1083161434834588,5403.0,0.8500000000000001,1.6054298910365616,0.36466828194562306
Kepler-838 b,Kepler-838,1.316408233655724,1.1410330045520618,0.0,6.656726524178391,0.1192042474784765,5770.0,0.98,1.6428726885203375,0.3374893256816967
Kepler-839 b,Kepler-839,1.2725655957915476,1.1969481893889715,0.0,6.440946540632921,0.2083141370682082,6058.0,1.22,1.3402504226184837,0.37331394281333485
Kepler-84 b,Kepler-84,1.172482137234565,3.0349529867072724,0.0,6.893656354602635,0.0794579213347155,6039.0,1.0,1.6054298910365616,0.38579637086850194
Kepler-84 c,Kepler-84,1.2119409739751128,2.244955980157409,0.0,6.763884908562435,0.101834305881268,6039.0,1.0,1.6054298910365616,0.39324518393679575
Kepler-84 d,Kepler-84,0.8671004876833832,1.8229350866965048,0.0,7.134890851565884,0.0506931143155181,6031.0,1.06,1.6054298910365616,0.4187378273535512
Kepler-84 e,Kepler-84,1.2809338454620645,1.184789984909162,0.0,6.511745329644728,0.1663615372152252,6031.0,1.06,1.6054298910365616,0.3629054526754795
Kepler-84 f,Kepler-84,1.1631508098056809,1.3428648031925547,0.0,6.35088571671474,0.2231435513142097,6031.0,1.06,1.6054298910365616,0.42565798434278507
Kepler-841 b,Kepler-841,1.8293763327993613,0.6491952930307625,0.0,6.0330862217988015,0.3913661837286627,5324.0,0.8500000000000001,1.6992786164338898,0.5222161687752782
Kepler-842 b,Kepler-842,0.9555114450274363,1.66392609771817,0.0,7.133295954896068,0.0201947072855192,4848.0,0.78,1.6808279085207734,0.3930447127259254
Kepler-843 b,Kepler-843,1.2781522025001877,1.1878434223960523,0.0,7.329093736246591,0.0308201423398862,5830.0,1.02,1.6428726885203375,0.2809183235267637
Kepler-844 b,Kepler-844,0.9858167945227652,1.6114359150967734,0.0,6.570882962339584,0.0293646086299039,4128.0,0.5900000000000001,1.5686159179138452,0.43711978441258137
Kepler-845 b,Kepler-845,1.1118575154181305,1.415853163361435,0.0,7.216709486709457,0.0165424166193112,4913.0,0.79,1.7561322915849038,0.33500898764696263
Kepler-846 b,Kepler-846,1.247032293786383,1.229640551074514,0.0,6.437751649736401,0.1309405392605958,5579.0,0.94,1.6808279085207734,0.3888327644257575
Kepler-847 b,Kepler-847,0.7793248768009976,1.9300710850255671,0.0,6.961296045910167,0.0310140535291694,4940.0,0.83,1.5871923034867808,0.436502473423404
Kepler-848 b,Kepler-848,0.9932517730102834,1.599387576580599,0.0,6.99117688712121,0.0731203417501903,5695.0,1.01,2.2321626286975,0.3904644394513349
Kepler-849 b,Kepler-849,2.2062586557750383,1.4085449700547104,0.0751074724868054,5.896329351992943,0.7594029763370106,5950.0,1.259,1.7404661748405044,0.4488839901366748
Kepler-85 b,Kepler-85,1.021731244332152,1.0365570815523175,0.0198026272961797,6.697034247666484,0.075895659003257,5505.2,0.9280000000000002,0.8671004876833832,0.3723195420081552
Kepler-85 c,Kepler-85,1.0912519342618172,0.9271404601283952,0.0266419309464211,6.561030665896573,0.0986047467537548,5505.2,0.9280000000000002,0.8671004876833832,0.37127363651719153
Kepler-85 d,Kepler-85,0.7884573603642702,1.6863989535702286,0.0,6.440946540632921,0.1222176327242492,5436.0,0.9469999999999998,0.8671004876833832,0.4848150891016898
Kepler-85 e,Kepler-85,0.8197798314933114,0.9555114450274363,0.0,6.327936783729195,0.1510028735365274,5436.0,0.9469999999999998,0.8671004876833832,0.4538014699247599
