pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,st_teff,st_lum,st_rad,st_mass,st_age
HD 176986 c,HD 176986,2.8395539349999996,2097.985314609999,2.56,0.111,558.0,22.900000000000006,16.8124,0.11873,4931.0,-0.48017,0.782,0.7889999999999999,4.3
HD 176986 d,HD 176986,2.49,6.759999999999999,2.4100000000000006,0.062,363.0,4.09,61.37600000000001,0.28149,4931.0,-0.48017,0.782,0.7889999999999999,4.3
HD 177565 b,HD 177565,4.0,15.099999999999998,1.3,0.0593,525.8,12.783279623275071,44.504999999999995,0.246,5627.0,-0.05395,0.9714889999999999,1.0,6.88
HD 177830 b,HD 177830,13.5,537.1326999999999,1.2,0.1,643.2,27.51669875711388,410.1000099999999,1.14,4901.0,0.68502,3.26,1.7000000000000002,4.4
HD 177830 c,HD 177830,7.87,47.6725,0.537,0.3,590.6020000000001,29.58791777493315,110.89999999999995,0.5137,4949.0,0.68502,2.62,1.4700000000000002,4.4
HD 178911 B b,HD 178911 B,12.6,2552.1748999999995,7.01,0.11,535.3,15.184293549132112,71.48399999999998,0.33999999999999997,5588.0,-0.04317,1.08,1.2400000000000002,4.659
HD 179079 b,HD 179079,2.8395539349999996,4195.334972399996,2.56,0.049,985.6,155.15046046303448,14.478999999999997,0.1214,5646.0,0.38,1.63,1.14,6.99
HD 179949 b,HD 179949,13.9,291.12,0.5960000000000001,0.022,1519.3,849.6952470514477,3.0925139999999995,0.0443,6168.0,0.30146,1.2668649999999997,1.21,2.56
HD 180053 b,HD 180053,13.3,697.3190200000001,1.63,0.081,594.01,23.636198708510477,213.72000000000006,0.8430000000000001,5131.0,1.09897,4.06,1.75,4.055000000000001
HD 18015 b,HD 18015,13.1,1048.8337431,2.56,0.148,346.07,3.7556526619341546,2278.0,3.8700000000000006,5603.0,0.9738,3.13,1.49,4.51
HD 180314 b,HD 180314,12.0,7216.929637750005,22.900000000000006,0.247,581.332,31.256544484965783,394.7300000000001,1.448,4917.0,1.64345,9.2,2.6000000000000005,1.295
HD 180617 b,HD 180617,3.53,12.214000000000002,1.53,0.101,341.7,2.995556594748135,105.91100000000004,0.34299999999999997,3534.0,-1.49,0.481,0.484,2.339
HD 180902 b,HD 180902,13.5,535.54355,1.2,0.107,597.47,29.422129841103715,510.9000000000001,1.4,4961.0,0.97313,4.16,1.4100000000000001,2.8
HD 181234 b,HD 181234,12.5,2980.9126292499977,8.39,0.726,586.3,25.65148622651839,7593.405119999996,7.427,5386.0,-0.09853,1.059423,0.94,6.32
HD 181342 b,HD 181342,13.2,807.2882000000002,1.9299999999999997,0.022,360.84,4.052367706769511,564.1000000000001,1.592,4945.0,1.17,4.709999999999999,1.69,2.0
HD 18143 b,HD 18143,3.28,10.80616584,1.68,0.224,654.061,35.13702950277238,10.2851,0.08799999999999998,5078.0,-0.31953,0.87,0.8500000000000001,9.4
HD 18143 c,HD 18143,12.5,3177.6484131899997,8.939999999999998,0.194,426.1,21.69896745187522,28982.417639999978,17.530000000000005,5078.0,-0.31953,0.87,0.8500000000000001,9.4
HD 181433 b,HD 181433,2.8395539349999996,1708.6455160300006,2.56,0.4,776.816,52.177483930439706,9.374300000000002,0.08,4918.0,-0.45618,0.79,0.63,6.7
HD 181433 c,HD 181433,2.8395539349999996,2207.000458210001,2.56,0.28,458.5,26.907674667628488,962.0000000000002,1.7600000000000002,4962.0,-0.511,0.79,0.78,6.7
HD 181433 d,HD 181433,13.2,858.1366989,2.0499999999999994,0.48,134.94,0.07826043503409336,2171.9999999999995,3.0,4962.0,-0.511,0.79,0.78,6.7
HD 181720 b,HD 181720,14.0,127.13200000000003,0.255,0.26,566.5,22.292873123364803,956.0000000000001,1.85,5736.0,0.288,1.5,1.03,8.6077
HD 183263 b,HD 183263,13.1,1103.1824006999998,2.7000000000000006,0.383,398.3,5.6314112626603645,624.8740399999998,1.46,5948.0,0.25025,1.23,1.06,8.13
HD 183263 c,HD 183263,12.5,2958.9824691700005,8.320000000000002,0.051,544.6,19.131093100378934,4667.978409999998,5.584999999999999,5948.0,0.25025,1.23,1.06,8.13
HD 183579 b,HD 183579,3.49,20.4,2.65,0.061,752.0,58.10000000000001,17.471290999999997,0.1322,5784.0,-0.03386,0.9599999999999999,0.996,3.1
HD 184010 b,HD 184010,12.1,98.52680616999999,0.30599999999999994,0.0,511.3,23.541023095091177,286.6000000000001,0.94,4971.0,1.11694,4.86,1.35,2.76
HD 184010 c,HD 184010,11.8,95.34852209999997,0.31900000000000006,0.0,511.3,23.541023095091177,484.29999999999995,1.334,4971.0,1.11694,4.86,1.35,2.76
HD 184010 d,HD 184010,14.3,143.02278314999998,0.269,0.0,347.0,4.352173203497986,836.3999999999996,1.92,4971.0,1.11694,4.86,1.35,2.76
HD 18438 b,HD 18438,12.1,6674.396547,20.7,0.1,589.21,31.256544484965783,803.0000000000001,2.1,3860.0,2.96802,88.47499999999997,1.8399999999999999,5.5
HD 185269 b,HD 185269,13.8,321.0083,0.671,0.229,1465.7,758.4049081384316,6.83776,0.077,5923.0,0.69362,1.9999999999999996,1.3,4.0
HD 185283 b,HD 185283,13.6,413.17692909999994,0.903,0.07,90.28,0.02037057186177919,4060.0000000000023,4.6,4848.0,-0.56072,0.7433030000000002,0.8,6.0
HD 18599 b,HD 18599,2.6,24.10000000000001,7.5,0.34,863.0,145.0,4.1374354,0.048,5145.0,-0.42946,0.7670000000000001,0.863,0.4
HD 187085 b,HD 187085,13.9,265.7058800000001,0.544,0.251,214.95999999999998,0.36908904127809555,1019.7400000000004,2.1,6117.0,2.13,1.27,1.189,2.747
HD 187123 b,HD 187123,14.2,166.21800000000002,0.31900000000000006,0.0103,1314.52,366.28288304204705,3.0965828,0.0426,5790.0,0.12713,1.15043,1.04,7.4
HD 187123 c,HD 187123,13.2,912.1675280900004,2.18,0.252,328.15999999999997,3.085314011769747,3809.999999999998,4.889999999999999,5790.0,0.12713,1.15043,1.04,7.4
HD 18742 b,HD 18742,13.1,1080.6220000000003,2.6400000000000006,0.04,637.7,54.582868428804176,765.9999999999999,1.82,4940.0,1.14301,5.13,1.3599999999999999,2.3
HD 188015 b,HD 188015,13.6,476.72,1.04,0.137,522.0,36.397446229278955,461.2,1.203,5746.0,0.05892,1.125296,1.09,6.61
HD 188641 b,HD 188641,11.9,9333.031171550001,30.4,0.034,1189.29,266.9576580617612,14583.810379999999,12.027000000000001,5897.32,0.61512,1.9449199999999998,1.07,6.353
HD 189567 b,HD 189567,2.85,8.500000000000002,2.0200000000000005,0.189,845.3,132.3697686744426,14.288000000000004,0.11100000000000002,5726.0,0.32428,1.04,0.83,11.0
HD 189567 c,HD 189567,2.54,6.999999999999998,2.35,0.16,666.768,57.99627827812608,33.688,0.197,5726.0,0.32428,1.04,0.83,11.0
HD 189733 b,HD 189733,12.66617,359.14789999999994,0.9430000000000001,0.0,1209.0,355.9999999999999,2.21857567,0.03126,5052.0,-0.46119,0.75,0.79,1.4
HD 190007 b,HD 190007,4.06,15.499999999999998,1.27,0.136,641.1659999999999,28.770946139661117,11.724128,0.092,4610.0,-0.68,0.79,0.77,1.0
HD 190228 b,HD 190228,12.9,1598.6768872099997,4.09,0.559,453.1,30.055616200093965,1143.59858,2.4059999999999997,5360.0,0.697,2.58658,1.415,5.3069999999999995
HD 190360 b,HD 190360,13.4,572.0911326000002,1.31,0.34,150.0,0.10155197811493484,2854.000000000001,3.9000000000000004,5552.0,0.06647,1.14,1.0,8.5
HD 190360 c,HD 190360,4.59,19.069,1.08,0.237,758.1800000000001,70.16464214345942,17.111000000000004,0.1304,5549.0,0.06647,1.16804,0.9799999999999999,8.5
HD 190647 b,HD 190647,13.4,630.8925500000003,1.44,0.224,426.52,7.801102919055051,1176.4499999999996,2.231,5656.0,0.29667,1.376,1.069,7.957
HD 190984 b,HD 190984,13.0,1137.82569706,2.85,0.57,564.3,24.270561837878383,4885.0,5.5,5988.0,0.43,1.53,0.91,9.468100000000002
HD 191806 b,HD 191806,12.5,2966.610350940001,8.35,0.213,586.51,35.80279938380004,1603.38923,2.749,6010.0,0.3483,1.4022300000000003,1.07,2.9
HD 191939 b,HD 191939,3.41,10.000000000000002,1.4,0.031,880.0,100.00000000000003,8.8803256,0.0804,5348.0,-0.18709,0.94,0.81,8.7
HD 191939 c,HD 191939,3.195,8.000000000000002,1.35,0.034,600.0,21.000000000000004,28.579743000000004,0.1752,5348.0,-0.18709,0.94,0.81,8.7
HD 191939 d,HD 191939,2.995,2.8,0.57,0.031,540.0,14.3,38.35303699999999,0.2132,5348.0,-0.18709,0.94,0.81,8.7
HD 191939 e,HD 191939,13.0,112.2,0.281,0.031,390.0,3.9000000000000004,101.12000000000003,0.407,5348.0,-0.18709,0.94,0.81,8.7
HD 191939 f,HD 191939,13.2,915.3458121600002,2.19,0.0,125.0,0.09627606871990813,2897.999999999999,3.71,5348.0,-0.18709,0.94,0.81,8.7
HD 191939 g,HD 191939,3.74,13.5,1.4199999999999997,0.03,278.0,0.99,284.00000000000006,0.812,5348.0,-0.18709,0.94,0.81,8.7
HD 192263 b,HD 192263,14.2,177.98479999999998,0.342,0.05,486.0,21.597075741906604,24.355599999999995,0.15,4976.0,-0.47,0.74,0.6599999999999999,2.09
HD 192310 b,HD 192310,4.27,16.899999999999995,1.19,0.13,355.0,3.664880965128778,74.71999999999997,0.32,5166.0,-0.41454,0.8579219999999999,0.8,7.81
HD 192310 c,HD 192310,5.25,23.999999999999996,0.9109999999999999,0.32,185.0,0.21571932950716544,525.7999999999997,1.18,5166.0,-0.41454,0.8579219999999999,0.8,7.81
HD 192699 b,HD 192699,13.4,666.1716799999999,1.5200000000000002,0.082,365.55999999999995,4.395857414409397,340.93999999999994,1.063,5041.0,1.009,4.41,1.3799999999999997,1.8
HD 194490 b,HD 194490,12.4,3561.90295725,10.3,0.251,593.3709999999999,27.861919565160747,13092.183480000007,11.116,5861.32,0.1474,1.14911,1.06,5.222
HD 195019 b,HD 195019,13.0,1264.9633999999996,3.16,0.01,917.2299999999999,97.62149931309227,18.20132,0.14,5751.0,0.3331,1.48,1.21,3.2
HD 196050 b,HD 196050,12.9,1493.7935128999995,3.8199999999999994,0.2,627.701,32.2501935699492,1392.0,2.65,5879.0,0.26,1.4199999999999997,1.27,4.3
HD 196067 b,HD 196067,12.4,3623.243839799999,10.399999999999999,0.56292,927.009,30.1570431422336,3413.7000000000016,4.709999999999999,6072.0,0.549,1.7099999999999997,1.16,4.2
HD 196067 c,HD 196067,3.21,10.399999999999999,1.73,0.235,1544.1399999999999,1059.8197986956632,4.601088000000001,0.102,6072.0,0.549,1.7099999999999997,1.16,4.2
HD 19615 b,HD 19615,12.6,2701.5414594999993,7.419999999999998,0.2,588.7,33.48264753138287,401.99999999999983,1.1,4263.0,2.51455,32.3,1.1,6.7
HD 196885 A b,HD 196885 A,13.2,819.97,1.96,0.48,355.24,3.975809610426893,1332.9999999999995,2.37,6254.0,0.38,1.31,1.2800000000000002,3.12
HD 197037 b,HD 197037,13.9,251.00000000000003,0.514,0.22,575.912,29.275498739814108,1035.7000000000003,2.07,6150.0,0.23857,1.105,1.11,1.9
HD 199509 b,HD 199509,7.43,43.22466335,0.579,0.373,488.9,15.34334965047959,99.62167000000002,0.426,5796.02,-0.08419,0.9200000000000002,1.04,1.6
HD 19994 b,HD 19994,13.6,435.4100000000001,0.9509999999999998,0.063,602.3,26.99693550914961,466.20000000000005,1.305,6188.0,0.58,1.79647,1.365,2.4
HD 20003 b,HD 20003,3.43,11.660000000000002,1.5900000000000003,0.36,762.17,76.70814464196896,11.8482,0.09740000000000001,5494.0,-0.14267,0.921637,0.8749999999999999,7.852999999999999
HD 20003 c,HD 20003,3.89,14.439999999999998,1.35,0.1,532.384,13.798608568048838,33.9239,0.1964,5494.0,-0.14267,0.921637,0.8749999999999999,7.3549999999999995
HD 200964 b,HD 200964,13.5,508.21016999999995,1.14,0.087,525.6,23.026043217914726,606.3000000000002,1.565,4982.0,1.064,4.92,1.3899999999999997,3.0
HD 200964 c,HD 200964,13.7,385.84561999999994,0.825,0.243,544.2,19.117719188733616,852.5000000000001,1.96,4982.0,1.064,4.92,1.3899999999999997,3.0
HD 202206 c,HD 202206,12.2,5689.156999999997,17.2,0.22,589.9010000000001,26.10634791715885,1259.9999999999995,2.4100000000000006,5766.0,0.03486,1.04,1.07,2.9
HD 202696 b,HD 202696,2.8395539349999996,634.3886799999999,2.56,0.011,500.0,20.668316001435,517.8000000000001,1.566,5040.0,1.36922,6.43,1.9099999999999997,1.32
HD 202696 c,HD 202696,2.8395539349999996,592.4351199999999,2.56,0.028,575.202,30.73212668853536,946.6,2.342,5040.0,1.36922,6.43,1.9099999999999997,1.32
HD 202772 A b,HD 202772 A,17.317905,323.2331100000001,0.34299999999999997,0.038,2132.0,3439.999999999999,3.3089579999999996,0.05208,6272.0,0.97128,2.591,1.72,1.7
HD 203030 b,HD 203030,14.4595851,3496.1124770000006,6.349999999999999,0.49033999999999994,1040.0,145.69804197865628,11.122139999999998,487.1000000000001,5603.0,-0.2272,0.856458,0.94,0.1
HD 20329 b,HD 20329,1.72,7.419999999999998,8.059999999999999,0.0,2141.0,3474.0,0.926118,0.018,5596.0,0.04922,1.13,0.9,11.0
HD 203387 b,HD 203387,13.1,1106.0428563599999,2.7000000000000006,0.732,556.4,21.998663309322843,512.5352,1.7709999999999997,5174.32,1.86,10.585199999999997,2.817,3.614
HD 203387 c,HD 203387,12.6,2378.9456264,6.529999999999999,0.202,331.16999999999996,5.487290237581266,2481.0722699999997,5.067000000000001,5174.32,1.86,10.585199999999997,2.817,3.001
HD 2039 b,HD 2039,12.7,1999.1507000000001,5.359999999999999,0.71,196.04,0.16670323296992562,1120.0,2.2,5945.0,0.1939,1.19,1.23,6.0
HD 204313 b,HD 204313,12.9,1466.7780982999996,3.7500000000000004,0.1,330.8,3.432286837521342,2041.1153900000006,3.185,5767.0,0.09981,1.1,1.03,3.38
HD 204313 c,HD 204313,4.31,17.16273398,1.18,0.059,550.04,18.567507187133227,34.95875,0.21100000000000002,5767.0,0.09981,1.1,1.03,3.38
HD 204313 e,HD 204313,12.2,4868.177710019998,14.699999999999998,0.253,607.111,23.208258628815287,7325.646659999994,7.457000000000001,5767.0,0.09981,1.1,1.03,3.38
HD 204941 b,HD 204941,10.1,73.10089999999998,0.39,0.37,81.72,0.015535442133005933,1732.9999999999995,2.55,5026.0,-0.50864,0.78,0.58,6.67
HD 205158 b,HD 205158,13.9,124.58873554000002,0.255,0.145,814.109,75.10689574124754,25.337979999999995,0.177,6133.55,0.65266,1.8774100000000005,1.16,4.2447
HD 205739 b,HD 205739,13.6,435.4100000000001,0.9509999999999998,0.27,597.9,26.626648044622193,279.7999999999999,0.8960000000000001,6176.0,0.36,1.33,1.22,2.84
HD 206255 b,HD 206255,6.47,34.199999999999996,0.694,0.23,591.4,26.780422194985995,96.04499999999999,0.4610000000000001,5635.0,0.65156,2.221489,1.4199999999999997,3.27121
HD 206610 b,HD 206610,13.4,647.1018800000002,1.48,0.1,597.47,29.422129841103715,673.2,1.7400000000000002,4842.0,1.27646,6.120000000000001,1.5499999999999998,3.0
HD 206893 b,HD 206893,14.01122587,8899.195395999997,17.799999999999997,0.14,1429.2,207.41382900507216,9349.999999999996,9.6,6500.0,0.4561,1.31116,1.32,0.155
HD 206893 c,HD 206893,16.36511182,4036.4207688999986,5.06,0.41,1181.9,142.02210988704906,2089.999999999999,3.5300000000000002,6500.0,0.4561,1.31116,1.32,0.155
HD 207496 b,HD 207496,2.25,6.1000000000000005,3.1700000000000004,0.231,743.0,72.90000000000002,6.441008,0.0629,4819.0,-0.50858,0.769,0.8,0.52
HD 20781 b,HD 20781,1.21,1.9299999999999997,5.989999999999999,0.1,966.125,169.1473589866432,5.3134999999999994,0.0529,5256.0,-0.3098,0.833609,0.7,9.9675
HD 20781 c,HD 20781,2.17,5.33,2.8699999999999997,0.09,653.9,32.33528103327496,13.890500000000001,0.1004,5256.0,-0.3098,0.833609,0.7,9.232
HD 20781 d,HD 20781,3.25,10.61,1.7000000000000002,0.11,547.9970000000001,17.30614713494782,29.158000000000005,0.1647,5256.0,-0.3098,0.833609,0.7,8.078
HD 20781 e,HD 20781,3.83,14.030000000000001,1.37,0.06,389.3,3.9656715728018557,85.50729999999997,0.3374,5256.0,-0.3098,0.833609,0.7,7.638
HD 20782 b,HD 20782,13.6,472.82999999999987,1.03,0.95,664.8,15.072282853690815,597.0642999999999,1.3649,5782.13,0.10674,1.12681,1.04,5.53
HD 207832 b,HD 207832,14.2,177.98479999999998,0.342,0.197,556.7,30.44098538729225,160.06999999999996,0.586,5726.0,-0.11,0.89,1.05,1.36
HD 207832 c,HD 207832,14.0,232.01590000000007,0.465,0.27,295.8,2.269838003911942,1155.7000000000003,2.112,5710.0,-0.112,0.9010000000000001,0.94,1.36
HD 207897 b,HD 207897,2.34302132,14.799999999999997,6.290000000000001,0.0,581.75,26.500000000000004,16.20166,0.117,5106.0,-0.42136,0.7827000000000001,0.8207999999999999,4.7
HD 20794 b,HD 20794,1.45,2.7000000000000006,4.869999999999999,0.064,660.0,36.6621557497501,18.314,0.1257,5368.0,-0.16311,0.9300000000000002,0.79,5.76
HD 20794 d,HD 20794,2.04,4.8,3.1100000000000003,0.077,388.0,4.241730958622151,89.67999999999998,0.3625,5368.0,-0.16311,0.9300000000000002,0.79,5.76
HD 20794 e,HD 20794,2.03,4.769999999999999,3.13,0.29,336.0,2.5374398040848467,147.01999999999998,0.509,5401.0,-0.16311,0.9300000000000002,0.813,5.76
HD 20794 f,HD 20794,2.28,5.82,2.7000000000000006,0.45,278.71999999999997,0.8943332996428789,647.6,1.3541000000000003,5368.0,-0.16311,0.9300000000000002,0.79,5.76
HD 208487 b,HD 208487,14.3,146.20106722000003,0.275,0.37,619.211,32.23089127153131,129.36000000000004,0.53,6134.0,0.233,1.16,1.15,1.95
HD 208527 b,HD 208527,12.5,3146.400000000001,8.850000000000001,0.08,493.8,22.669203511260804,875.4999999999999,2.1,4035.0,2.86322,51.10000000000001,1.6000000000000003,2.0
HD 20868 b,HD 20868,13.7,397.2875000000002,0.8489999999999999,0.75,502.0,94.73597107357898,380.8500100000001,0.9500000000000001,4802.0,-0.529,0.76,0.39,4.5
HD 208897 b,HD 208897,13.7,379.4871179600001,0.8110000000000002,0.02,604.3,29.86350947154319,358.2700000000001,1.063,4860.0,1.09,4.98,1.25,3.8253
HD 209458 b,HD 209458,15.58051,232.01590000000007,0.362,0.0,1459.0,587.0979999999997,3.52474859,0.04707,6091.0,0.23086,1.19,1.23,3.1
HD 210193 b,HD 210193,14.3,153.10000000000005,0.288,0.24,320.76000000000005,2.1949221062006403,649.9179999999999,1.487,5790.0,0.05578,1.05971,1.04,5.3585
HD 210277 b,HD 210277,13.6,410.0007000000001,0.8960000000000001,0.48,503.7,73.48725935645682,442.19000000000005,1.13,5538.0,-0.032,1.07,1.01,12.0
HD 210702 b,HD 210702,13.6,481.51003660000015,1.05,0.071,375.84,3.8779824013818405,355.5,1.079,4912.0,1.03543,4.540000000000001,1.33,2.1
HD 211403 b,HD 211403,12.8,1760.7693747800006,4.61,0.084,380.0,3.44,223.79999999999993,0.768,6273.0,0.36406,1.206,1.2,2.5134999999999996
HD 211810 b,HD 211810,14.0,212.94609999999992,0.426,0.68,634.71,20.21657752880066,1558.0,2.656,5652.0,0.07,1.13,1.03,6.509500000000001
HD 211970 b,HD 211970,3.66,13.000000000000004,1.46,0.15,440.254,6.828577250661272,25.201000000000004,0.143,4127.0,-1.06479,0.5741749999999999,0.61,3.9
HD 212301 b,HD 212301,14.2,162.09330000000006,0.311,0.0,1615.7,1122.3803321214482,2.24571,0.03,6239.0,0.24304,1.16,1.5499999999999998,1.0
HD 212771 b,HD 212771,13.3,759.6137000000001,1.77,0.076,572.0,28.983864176079713,380.7,1.19,5003.0,1.18752,5.269999999999999,1.56,6.0
HD 213240 b,HD 213240,12.8,1655.8860004700002,4.34,0.42,505.3,45.405375452814226,882.7000100000005,1.89,5979.0,0.42935,1.5100000000000002,1.5700000000000003,4.6
HD 213472 b,HD 213472,13.1,1112.3994244999994,2.72,0.53,625.841,24.862791079531853,16999.99999999999,13.000000000000004,5729.54,0.28533,1.433902,1.0481320000000003,8.030999999999999
HD 213519 b,HD 213519,2.99,9.217023799999998,1.89,0.413,892.5,95.32050766463574,11.122139999999998,0.099,5840.0,0.0895,1.08287,1.05,4.0969999999999995
HD 213885 b,HD 213885,1.745,8.829999999999998,9.149999999999999,0.0,2128.0,1882.9399999999998,1.008035,0.02012,5978.0,0.13862,1.1011,1.068,3.8
HD 213885 c,HD 213885,4.71,19.949999999999996,1.05,0.0,1265.4,380.6250219609319,4.785030000000001,0.056798,5978.0,0.13862,1.1011,1.068,3.8
HD 21411 b,HD 21411,9.52,65.9,0.41999999999999993,0.4,398.27,4.211785445219542,84.28800000000001,0.362,5605.0,-0.26595,0.8256050000000001,0.89,5.93
HD 214823 b,HD 214823,12.1,5914.786654269998,18.299999999999997,0.161,1185.012,274.7390391371312,1854.8442400000004,3.08,6215.0,0.63849,2.04,1.115,2.7
HD 215152 b,HD 215152,2.8395539349999996,565.4167360500002,2.56,0.0,833.1,87.49637593367598,5.75999,0.057638,4935.0,-0.52254,0.73,0.77,4.67
HD 215152 c,HD 215152,2.8395539349999996,468.7969003300001,2.56,0.0,908.2,128.004640063413,7.282429999999998,0.067393,4935.0,-0.52254,0.73,0.77,4.7620000000000005
HD 215152 d,HD 215152,2.8395539349999996,770.4160585700004,2.56,0.0,665.2149999999999,41.369377517474334,10.864989999999999,0.08799,4935.0,-0.52254,0.73,0.77,4.683999999999999
HD 215152 e,HD 215152,2.8395539349999996,975.4153810800001,2.56,0.0,525.366,18.14824667267468,25.1967,0.15417,4935.0,-0.52254,0.73,0.77,4.242
HD 21520 b,HD 21520,2.697,17.7,1.35,0.0,637.0,25.743100000000002,25.1292,0.1726,5871.0,0.06595,1.044,1.09,5.3
HD 215497 b,HD 215497,2.8395539349999996,1588.8242065899994,2.56,0.16,997.6,161.50986600230752,3.9340400000000004,0.05,5110.0,-0.41,0.8500000000000001,0.67,5.8
HD 215497 c,HD 215497,13.0,111.23994245,0.278,0.47,311.05,2.236225634477842,565.9999999999998,1.31,5113.0,-0.41,0.8500000000000001,0.9200000000000002,5.8
HD 216435 b,HD 216435,13.7,400.39999999999986,0.856,0.07,569.1099999999999,23.789819442282035,1310.9999999999995,2.56,5999.0,0.55689,1.800029,1.3,3.0
HD 216437 b,HD 216437,13.0,1334.8793094,3.3400000000000003,0.31,559.566,16.351383793596312,1358.9999999999995,2.5699999999999994,5909.0,0.35,1.3940000000000001,1.22,4.9
HD 216520 b,HD 216520,3.18,10.259999999999998,1.75,0.09,565.0,19.870297400495957,35.45000000000001,0.198,5103.0,-0.452,0.76,0.8200000000000001,6.0
HD 216520 c,HD 216520,3.03,9.440000000000001,1.8599999999999999,0.12,287.76,1.1249161687839921,154.43,0.528,5103.0,-0.452,0.76,0.8200000000000001,6.0
HD 216536 b,HD 216536,13.8,333.7215,0.698,0.38,502.532,37.36360075657923,148.60000999999997,0.61,4639.0,1.8,9.829999999999998,0.81,3.8
HD 216770 b,HD 216770,14.1,181.1631,0.355,0.37,603.0210000000001,17.9099399179578,118.45000000000002,0.4600000000000001,5399.0,-0.1,0.9300000000000002,0.74,3.1
HD 21693 b,HD 21693,2.8,8.23,2.0599999999999996,0.12,571.76,22.635451145069887,22.6786,0.1455,5430.0,-0.20761,0.9143779999999999,0.8,7.261
HD 21693 c,HD 21693,4.34,17.37,1.17,0.07,483.74300000000005,9.845669254685866,53.73569999999998,0.2586,5430.0,-0.20761,0.9143779999999999,0.8,7.4437
HD 217107 b,HD 217107,13.6,413.1789999999999,0.903,0.13,1086.8,209.34480959303255,7.12682,0.08,5622.0,0.09754,1.11,1.0,5.84
HD 217107 c,HD 217107,12.9,1430.2278314999996,3.6600000000000006,0.517,249.106,0.5240821209533579,4270.0,5.32,5575.0,0.09754,1.19931,0.9799999999999999,5.84
HD 21749 c,GJ 143,0.892,3.7,31.930000000000007,0.021410000000000002,701.0,144.76500000000001,7.789929999999998,0.0695,4640.0,-0.6862,0.6950000000000001,0.73,3.8
HD 217786 b,HD 217786,12.3,4402.559093760002,13.000000000000004,0.311,618.801,32.687645342713054,1301.3600900000001,2.4460000000000006,5966.0,0.27646,1.27,1.14,7.6
HD 217786 c,HD 217786,2.61,7.31005336,2.26,0.399,1463.349,1009.9446697504042,2.5222099999999994,0.038,5966.0,0.27646,1.27,1.14,7.6
HD 217958 b,HD 217958,14.2,166.54208527000003,0.32,0.156,573.561,29.568404840198024,2560.197739999999,3.7580000000000005,5930.64,0.29231,1.3261899999999998,1.08,6.948000000000002
HD 218566 b,HD 218566,9.32,63.56600000000002,0.43099999999999994,0.3,326.054,2.2520041964346853,225.69999999999996,0.69,4730.0,-0.45223,0.8500000000000001,0.76,8.5
HD 219077 b,HD 219077,12.5,3057.509275339998,8.600000000000001,0.768,496.6,98.4601345859019,5478.688610000001,5.935,5362.0,0.425,1.9099999999999997,0.9200000000000002,8.9
HD 219134 b,HD 219134,1.602,4.74,6.34,0.0,1015.0,176.2,3.0929259999999994,0.03876,4699.0,-0.57741,0.7779999999999999,0.81,11.0
HD 219134 c,HD 219134,1.511,4.359999999999999,6.950000000000001,0.062,782.0,62.100000000000016,6.76458,0.0653,4699.0,-0.57741,0.7779999999999999,0.81,11.0
HD 219134 d,HD 219134,1.61,16.169999999999998,2.56,0.138,410.5,4.719999999999999,46.858999999999995,0.237,4699.0,-0.57741,0.7779999999999999,0.81,11.0
HD 219134 f,HD 219134,1.31,7.300000000000001,2.56,0.148,522.6,12.38,22.717,0.1463,4699.0,-0.57741,0.7779999999999999,0.81,11.0
HD 219134 g,HD 219134,3.28,10.806220000000001,1.68,0.0,359.5,3.403965144967023,94.20000000000002,0.3753,4913.0,-0.50864,0.77,0.7940000000000002,12.46
HD 219134 h,HD 219134,12.7,108.06220000000005,0.2899999999999999,0.06,134.78,0.09672938241064868,2247.0,3.1100000000000003,4913.0,-0.50864,0.77,0.7940000000000002,12.46
HD 219139 b,HD 219139,14.0,247.90615746000003,0.496,0.11,589.2,28.18160274671767,275.5,0.94,4831.0,1.79463,11.219999999999999,1.46,3.1189999999999998
HD 219415 b,HD 219415,13.8,317.8299999999999,0.665,0.4,191.01,0.7896576027109767,2093.2999999999997,3.2000000000000006,4820.0,0.62,2.8999999999999995,1.0,7.233
HD 219666 b,HD 219666,4.898,17.600000000000005,0.87,0.05,1076.0,64.26479999999998,6.034468,0.06356,5540.0,-0.0278,1.059,1.02,10.0
HD 219828 b,HD 219828,4.59,19.06970442,1.08,0.091,1373.3,599.7079121909501,3.83483,0.049,5891.0,0.42,1.56,1.04,5.69
HD 219828 c,HD 219828,12.2,5102.4172459799975,15.400000000000002,0.811,1178.3,250.126138541692,4789.872969999997,5.657,5891.0,0.42,1.56,1.04,5.69
HD 220074 b,HD 220074,12.2,5288.691199999996,16.0,0.14,449.5,21.23811162758105,672.0999800000002,1.6000000000000003,3787.0,2.89354,54.91999999999999,2.2,4.5
HD 220197 b,HD 220197,9.32,63.56600000000002,0.43099999999999994,0.187,140.87,0.09793304834249905,1728.0000000000007,2.729,5683.0,-0.00343,0.9799999999999999,0.91,10.165
HD 220689 b,HD 220689,13.7,381.3940883999999,0.8149999999999998,0.054,330.7,3.4699762577473,2266.3999999999996,3.396,5921.0,0.093,1.068,1.016,4.586
HD 220773 b,HD 220773,13.6,460.80000000000007,1.01,0.51,369.66999999999996,6.917681226344216,3724.700000000003,4.94,5940.0,0.49796,1.6796959999999999,1.16,4.4
